bodyId,type,instance,somaSide,nt
29403,PFNa,PFNa(PB03)_L9_C9,L,acetylcholine
29493,PFNv,PFNv(PB05)_R7_C3,R,acetylcholine
29537,FB2B_a,FB2B_a_R,R,unclear
29545,ER3w_b,ER3w_b_R,R,gaba
29582,FB5C,FB5C_R,R,glutamate
29648,hDeltaK,hDeltaK_11_C9,L,acetylcholine
29674,FC2A,FC2A_C2_L,L,acetylcholine
29701,hDeltaJ,hDeltaJ_01_C1b,R,acetylcholine
29711,ER3a_b,ER3a_b_L,L,gaba
29713,EL,EL_R,R,octopamine
29791,ER3d_b,ER3d_b_L,L,gaba
29836,PFL3,PFL3(PB12c)_L4_C6,L,acetylcholine
29842,ER3m,ER3m_R,R,gaba
29978,FB7L,FB7L_R,R,glutamate
30068,hDeltaA,hDeltaA_10_C8,L,acetylcholine
30122,hDeltaF,hDeltaF_01_C1,R,acetylcholine
30171,ER3a_a,ER3a_a_R,R,gaba
30178,ER3d_b,ER3d_b_R,R,gaba
30181,PFR_b,PFR_b(PB11b)_L7_C8,L,acetylcholine
30190,vDeltaI_a,vDeltaI_a_C2,L,acetylcholine
30206,ER5,ER5_R,R,gaba
30225,FB5Y_b,FB5Y_b_R,R,glutamate
30234,PFNd,PFNd(PB04)_L5_C4,L,acetylcholine
30256,FB1E_a,FB1E_a_L,L,glutamate
30264,FB8H,FB8H_R,R,glutamate
30310,PEN_b(PEN2),PEN_b(PB06b)_R4,R,acetylcholine
30313,PFNv,PFNv(PB05)_L7_C7,L,acetylcholine
30329,hDeltaM,hDeltaM_C6,L,acetylcholine
30341,FB8B,FB8B_L,L,glutamate
30371,ER1_a,ER1_a_R,R,gaba
30405,FB3C,FB3C_L,L,gaba
30443,ER3a_c,ER3a_c_R,R,gaba
30522,ER3d_b,ER3d_b_R,R,gaba
30541,FB2D,FB2D_L,L,glutamate
30592,ER3d_b,ER3d_b_R,R,gaba
30602,FB8H,FB8H_R,R,glutamate
30653,PFGs,PFGs(PB10)_R4_C6,R,unclear
30674,ER3d_b,ER3d_b_R,R,gaba
30773,FB2E,FB2E_R,R,glutamate
30781,PFNd,PFNd(PB04)_R9_C1,R,acetylcholine
30805,hDeltaL,hDeltaL_07_C6,L,acetylcholine
30807,PEN_b(PEN2),PEN_b(PB06b)_L4,L,acetylcholine
30860,FB2I_a,FB2I_a_R,R,glutamate
30927,FB4P_a,FB4P_a_R,R,glutamate
30968,PFNd,PFNd(PB04)_R5_C5,R,acetylcholine
31022,FB6U,FB6U_R,R,glutamate
31051,ER3m,ER3m_R,R,gaba
31073,FB2F_b,FB2F_b_R,R,glutamate
31088,ER3p_a,ER3p_a_R,R,gaba
31121,ER3a_c,ER3a_c_L,L,gaba
31263,ER3d_b,ER3d_b_R,R,gaba
31336,FB2I_a,FB2I_a_L,L,glutamate
31499,FC3_c,FC3_c_C8_L,L,acetylcholine
31541,ER3d_d,ER3d_d_R,R,gaba
31585,FB7J,FB7J_L,L,glutamate
31627,PFR_b,PFR_b(PB11b)_L3_C4,L,acetylcholine
31656,hDeltaB,hDeltaB_11_C9,L,acetylcholine
31681,ER1_a,ER1_a_R,R,gaba
31684,ER3d_a,ER3d_a_R,R,gaba
31713,vDeltaM,vDeltaM_C4,R,acetylcholine
31715,hDeltaE,hDeltaE_01_C1,R,acetylcholine
31735,ER1_a,ER1_a_L,L,gaba
31756,PFNd,PFNd(PB04)_L9_C8,L,acetylcholine
31786,PFR_b,PFR_b(PB11b)_R3_C6,R,acetylcholine
31860,FB6K,FB6K_L,L,glutamate
31911,FB4F_c,FB4F_c_L,L,glutamate
31970,ER3a_d,ER3a_d_L,L,gaba
32051,hDeltaD,hDeltaD_01_C1,R,acetylcholine
32055,FB2H_a,FB2H_a_R,R,glutamate
32122,hDeltaC,hDeltaC_11_C9,L,acetylcholine
32258,PEN_b(PEN2),PEN_b(PB06b)_L9,L,acetylcholine
32300,PFNa,PFNa(PB03)_L5_C4,L,acetylcholine
32315,ER1_a,ER1_a_L,L,gaba
32338,IbSpsP,IbSpsP(PB17)_R5/6,R,acetylcholine
32393,IbSpsP,IbSpsP(PB17)_L8,L,acetylcholine
32432,hDeltaC,hDeltaC_13_C11,L,acetylcholine
32451,PFR_a,PFR_a(PB11a)_L8_C8,L,unclear
32520,PFNa,PFNa(PB03)_L2_C1,L,acetylcholine
32571,FB1E_a,FB1E_a_R,R,glutamate
32675,hDeltaB,hDeltaB_12_C10,L,acetylcholine
32699,FB2J_b,FB2J_b_R,R,glutamate
32718,hDeltaB,hDeltaB_12_C10,L,acetylcholine
32805,FB2B_a,FB2B_a_L,L,unclear
32810,FB2I_b,FB2I_b_L,L,glutamate
32976,FB7E,FB7E_R,R,glutamate
33125,FB2G_a,FB2G_a_R,R,glutamate
33191,FB4A_b,FB4A_b_L,L,glutamate
33204,FB1E_a,FB1E_a_R,R,glutamate
33293,PFR_a,PFR_a(PB11a)_R4_C6,R,unclear
33298,PFR_b,PFR_b(PB11b)_L6_C7,L,acetylcholine
33307,PFNv,PFNv(PB05)_L3_C2,L,acetylcholine
33325,PFNd,PFNd(PB04)_L3_C2,L,acetylcholine
33356,FC2B,FC2B_C2_L,L,acetylcholine
33382,FC2A,FC2A_C8_R,R,acetylcholine
33410,hDeltaC,hDeltaC_09_C7,R,acetylcholine
33552,PFR_a,PFR_a(PB11a)_R8_C2,R,unclear
33589,ER3d_b,ER3d_b_L,L,gaba
33598,PFR_b,PFR_b(PB11b)_R3_C7,R,acetylcholine
33911,ER3a_b,ER3a_b_R,R,gaba
33919,FB5X,FB5X_R,R,glutamate
34011,FB2B_b,FB2B_b_L,L,glutamate
34019,FC1D,FC1D_C2_R,R,acetylcholine
34038,ER3d_b,ER3d_b_L,L,gaba
34085,PFNa,PFNa(PB03)_L7_C6,L,acetylcholine
34106,FB3C,FB3C_R,R,gaba
34188,EL,EL_L,L,octopamine
34203,FC2B,FC2B_C1_R,R,acetylcholine
34226,PFNd,PFNd(PB04)_R3_C7,R,acetylcholine
34239,ER3a_a,ER3a_a_R,R,gaba
34392,SpsP,SpsP(PB16)_L,L,glutamate
34607,ER4d,ER4d_L,L,gaba
34652,ER1_b,ER1_b_L,L,gaba
34737,ER3a_b,ER3a_b_R,R,gaba
34750,hDeltaD,hDeltaD_05_C3,R,acetylcholine
34802,FC1B,FC1B_C8_R,R,acetylcholine
34900,LCNOp,LCNOp_L,L,glutamate
34909,FB4P_a,FB4P_a_L,L,glutamate
34922,ER3a_b,ER3a_b_R,R,gaba
34924,hDeltaB,hDeltaB_04_C4,R,acetylcholine
34949,PEN_a(PEN1),PEN_a(PB06a)_L4,L,acetylcholine
34972,FB8B,FB8B_R,R,glutamate
35013,PFNm_b,PFNm_b_R5_C6,R,acetylcholine
35018,FC1B,FC1B_C9_L,L,acetylcholine
35088,FB3C,FB3C_R,R,gaba
35129,FB2F_a,FB2F_a_R,R,glutamate
35267,FB2M_b,FB2M_b_L,L,glutamate
35277,FC2B,FC2B_C8_R,R,acetylcholine
35293,FB2A,FB2A_L,L,dopamine
35322,PFL3,PFL3(PB12c)_R1_C7,R,acetylcholine
35324,Delta7,Delta7(PB15)_L5R4_L,L,glutamate
35422,FB8H,FB8H_R,R,glutamate
35429,hDeltaJ,hDeltaJ_05_C5,R,acetylcholine
35450,FB4J,FB4J_L,L,glutamate
35461,PFNd,PFNd(PB04)_L7_C6,L,acetylcholine
35545,ER3a_a,ER3a_a_L,L,gaba
35588,SpsP,SpsP(PB16)_L,L,glutamate
35641,ER3d_c,ER3d_c_L,L,gaba
35738,FC1B,FC1B_C2_R,R,acetylcholine
35743,PEN_a(PEN1),PEN_a(PB06a)_R4,R,acetylcholine
35794,PFNd,PFNd(PB04)_R4_C6,R,acetylcholine
35865,PFNa,PFNa(PB03)_L4_C3,L,acetylcholine
35912,PFGs,PFGs(PB10)_L6_C6,L,unclear
35978,ER1_b,ER1_b_L,L,gaba
36059,hDeltaK,hDeltaK_10_C8,L,acetylcholine
36201,FC2A,FC2A_C4_L,L,acetylcholine
36205,hDeltaJ,hDeltaJ_04_C4,R,acetylcholine
36227,FC1A,FC1A_C6_L,L,acetylcholine
36235,ER1_c,ER1_c_L,L,gaba
36327,ER3a_a,ER3a_a_R,R,gaba
36384,ER1_b,ER1_b_R,R,gaba
36423,FB4L,FB4L_R,R,dopamine
36454,PFNa,PFNa(PB03)_R5_C6,R,acetylcholine
36470,FB4J,FB4J_R,R,glutamate
36524,ER2_a,ER2_a_L,L,gaba
36730,ER1_b,ER1_b_L,L,gaba
36785,FB5X,FB5X_L,L,glutamate
36928,ER3a_b,ER3a_b_L,L,gaba
37003,FB2F_d,FB2F_d_L,L,glutamate
37004,FC1C_a,FC1C_a_C8_L,L,acetylcholine
37058,ER1_b,ER1_b_R,R,gaba
37105,ER1_b,ER1_b_L,L,gaba
37142,PEN_a(PEN1),PEN_a(PB06a)_L6,L,acetylcholine
37437,ER3d_e,ER3d_e_L,L,gaba
37540,FB6Y,FB6Y_R,R,glutamate
37640,FB2J_a,FB2J_a_L,L,glutamate
37710,IbSpsP,IbSpsP(PB17)_L5/6,L,acetylcholine
37751,PFNd,PFNd(PB04)_R8_C2,R,acetylcholine
37758,ER3d_a,ER3d_a_R,R,gaba
37817,ER3d_e,ER3d_e_R,R,gaba
38001,ER3a_d,ER3a_d_L,L,gaba
38084,ER3m,ER3m_L,L,gaba
38182,FB4P_b,FB4P_b_L,L,glutamate
38268,ER1_b,ER1_b_R,R,gaba
38306,ER3d_a,ER3d_a_L,L,gaba
38334,PFNd,PFNd(PB04)_R3_C7,R,acetylcholine
38526,FB4F_a,FB4F_a_L,L,glutamate
38706,ExR2,ExR2_R,R,dopamine
38832,FC3_c,FC3_c_C1_R,R,acetylcholine
38835,FR1,FR1(FQ4)_C6_L,L,acetylcholine
39091,FB4P_a,FB4P_a_R,R,glutamate
39095,ER1_a,ER1_a_L,L,gaba
39233,FB7L,FB7L_L,L,glutamate
39385,hDeltaC,hDeltaC_03_C3,R,acetylcholine
39413,PEG,PEG(PB07)_L2,L,acetylcholine
39465,FB5E,FB5E_L,L,glutamate
39503,ER3p_a,ER3p_a_L,L,gaba
39538,FC2A,FC2A_C6_R,R,acetylcholine
39567,PFL1,PFL1(PB12a)_L5_C6,L,acetylcholine
39690,hDeltaE,hDeltaE_07_C4,L,acetylcholine
39753,PEG,PEG(PB07)_L8,L,acetylcholine
39798,ER5,ER5_L,L,gaba
39813,PEN_b(PEN2),PEN_b(PB06b)_L5,L,acetylcholine
39875,vDeltaC,vDeltaC_C4,L,acetylcholine
39879,IbSpsP,IbSpsP(PB17)_L4,L,acetylcholine
39883,hDeltaF,hDeltaF_07_C3,L,acetylcholine
39970,hDeltaC,hDeltaC_12_C10,L,acetylcholine
39984,IbSpsP,IbSpsP(PB17)_L5,L,acetylcholine
40037,PFNd,PFNd(PB04)_R4_C6,R,acetylcholine
40069,PFNd,PFNd(PB04)_L4_C3,L,acetylcholine
40179,FC2A,FC2A_C7_L,L,acetylcholine
40213,ER1_b,ER1_b_L,L,gaba
40390,PEN_b(PEN2),PEN_b(PB06b)_R7,R,acetylcholine
40458,FB7E,FB7E_L,L,glutamate
40558,ER3d_b,ER3d_b_L,L,gaba
40565,hDeltaK,hDeltaK_11_C9,L,acetylcholine
40768,EPGt,EPGt(PB09)_R9,R,acetylcholine
40802,FB6K,FB6K_L,L,glutamate
41052,PFNa,PFNa(PB03)_R9_C1,R,acetylcholine
41277,hDeltaJ,hDeltaJ_02_C2,R,acetylcholine
41331,FB5G_a,FB5G_a_L,L,glutamate
41385,FS2,FS2_C4_L,L,acetylcholine
41544,FB4R,FB4R_R,R,glutamate
41554,FB5P,FB5P_R,R,glutamate
41556,PFNa,PFNa(PB03)_R7_C4,R,acetylcholine
41559,FC2A,FC2A_C9_L,L,acetylcholine
41665,ER3a_c,ER3a_c_L,L,gaba
41715,hDeltaK,hDeltaK_14_C12b,L,acetylcholine
41743,hDeltaK,hDeltaK_14_C12b,L,acetylcholine
41849,PFNd,PFNd(PB04)_L9_C8,L,acetylcholine
41908,ER3a_a,ER3a_a_L,L,gaba
41941,FC2C,FC2C_C4_L,L,acetylcholine
42037,FB6Y,FB6Y_L,L,glutamate
42059,PEG,PEG(PB07)_L9,L,acetylcholine
42118,FC3_b,FC3_b_C3_L,L,acetylcholine
42231,hDeltaI,hDeltaI_14_C12,L,acetylcholine
42241,ER1_b,ER1_b_R,R,gaba
42264,ER3d_e,ER3d_e_R,R,gaba
42267,PFNd,PFNd(PB04)_L6_C5,L,acetylcholine
42332,IbSpsP,IbSpsP(PB17)_R9,R,acetylcholine
42392,PFNa,PFNa(PB03)_R8_C3,R,acetylcholine
42440,hDeltaG,hDeltaG_03_C2,R,acetylcholine
42509,ER1_a,ER1_a_R,R,gaba
42515,IbSpsP,IbSpsP(PB17)_L3,L,acetylcholine
42734,IbSpsP,IbSpsP(PB17)_L2,L,acetylcholine
42736,FC3_a,FC3_a_C8_L,L,acetylcholine
42739,hDeltaB,hDeltaB_03_C3,R,acetylcholine
42750,PFNd,PFNd(PB04)_L6_C5,L,acetylcholine
42793,FB4I,FB4I_R,R,glutamate
42835,PFNd,PFNd(PB04)_L4_C3,L,acetylcholine
42975,hDeltaA,hDeltaA_11_C9,L,acetylcholine
43028,FB3C,FB3C_R,R,gaba
43039,ER3d_d,ER3d_d_L,L,gaba
43040,FB2B_a,FB2B_a_L,L,unclear
43127,PFNd,PFNd(PB04)_R2_C8,R,acetylcholine
43161,hDeltaC,hDeltaC_02_C2,R,acetylcholine
43191,FB3C,FB3C_R,R,gaba
43212,ER3d_a,ER3d_a_L,L,gaba
43681,vDeltaG,vDeltaG_C2,L,acetylcholine
43683,ER3w_a,ER3w_a_R,R,gaba
43756,FB4M,FB4M(PPM3-FB3/4-NO-DAN)_L,L,dopamine
43814,FC1B,FC1B_C6_L,L,acetylcholine
43866,IbSpsP,IbSpsP(PB17)_L6,L,acetylcholine
43881,PFR_a,PFR_a(PB11a)_L5_C5,L,unclear
43909,FB5V_c,FB5V_c_L,L,glutamate
43928,FC1F,FC1F_C6_L,L,acetylcholine
43949,FB3E,FB3E_L,L,gaba
44004,FB2G_b,FB2G_b_L,L,glutamate
44010,ER3w_b,ER3w_b_L,L,gaba
44056,FS1A_a,FS1A_a_C7_R,R,acetylcholine
44127,ER3d_d,ER3d_d_R,R,gaba
44152,PFNa,PFNa(PB03)_L8_C7,L,acetylcholine
44256,PFGs,PFGs(PB10)_L5_C5,L,unclear
44422,ER3m,ER3m_L,L,gaba
44554,FC2B,FC2B_C8_R,R,acetylcholine
44669,PFNv,PFNv(PB05)_R4_C7,R,acetylcholine
44814,ER3m,ER3m_L,L,gaba
44830,ER3d_e,ER3d_e_R,R,gaba
44903,FB4M,FB4M(PPM3-FB3/4-NO-DAN)_L,L,dopamine
44909,ER5,ER5_L,L,gaba
44990,FS1B_b,FS1B_b_C2_L,L,acetylcholine
45024,FB1C,FB1C_R,R,dopamine
45134,ER3p_b,ER3p_b_L,L,gaba
45151,hDeltaF,hDeltaF_12_C5a,L,acetylcholine
45155,hDeltaE,hDeltaE_11_C6,L,acetylcholine
45282,PFNp_c,PFNp_c,R,acetylcholine
45343,FC2C,FC2C_C7_L,L,acetylcholine
45398,PFNa,PFNa(PB03)_L3_C2,L,acetylcholine
45427,EL,EL_R,R,octopamine
45483,FB3C,FB3C_L,L,gaba
45730,IbSpsP,IbSpsP(PB17)_L2,L,acetylcholine
45789,FC3_a,FC3_a_C9_L,L,acetylcholine
45839,ER3d_b,ER3d_b_L,L,gaba
45876,FC2A,FC2A_C7_R,R,acetylcholine
45969,PEG,PEG(PB07)_R9,R,acetylcholine
46008,FB4P_b,FB4P_b_R,R,glutamate
46073,EL,EL_R,R,octopamine
46089,ER3p_a,ER3p_a_L,L,gaba
46169,FC2A,FC2A_C1_L,L,acetylcholine
46185,FB8H,FB8H_L,L,glutamate
46209,FC3_b,FC3_b_C4_L,L,acetylcholine
46242,ER3w_a,ER3w_a_L,L,gaba
46262,ER3d_b,ER3d_b_L,L,gaba
46341,ER3w_b,ER3w_b_L,L,gaba
46358,PFNv,PFNv(PB05)_L4_C3,L,acetylcholine
46369,FB7G,FB7G_L,L,glutamate
46383,FB2J_c,FB2J_c_L,L,glutamate
46480,FB2F_c,FB2F_c_L,L,glutamate
46571,FB6C_b,FB6C_b_R,R,glutamate
46590,PFNd,PFNd(PB04)_L6_C5,L,acetylcholine
46603,FS1A_c,FS1A_c_C8_R,R,acetylcholine
46636,FB8I,FB8I_L,L,glutamate
46657,FB4D_b,FB4D_b_L,L,glutamate
46707,ER3w_a,ER3w_a_L,L,gaba
46764,EL,EL_R,R,octopamine
46809,FB2M_a,FB2M_a_R,R,glutamate
46943,FB7I,FB7I_R,R,glutamate
47036,ER3d_a,ER3d_a_R,R,gaba
47136,vDeltaK,vDeltaK_C3,R,acetylcholine
47186,ER3m,ER3m_R,R,gaba
47194,PFNa,PFNa(PB03)_R8_C3,R,acetylcholine
47262,FB7J,FB7J_R,R,glutamate
47271,ER3p_a,ER3p_a_L,L,gaba
47348,hDeltaJ,hDeltaJ_11_C9,L,acetylcholine
47369,PFNv,PFNv(PB05)_R6_C5,R,acetylcholine
47464,ER3d_d,ER3d_d_R,R,gaba
47528,PFNd,PFNd(PB04)_L4_C3,L,acetylcholine
47546,FB5O,FB5O_L,L,glutamate
47619,PFNa,PFNa(PB03)_R3_C8,R,acetylcholine
47687,PFNa,PFNa(PB03)_R8_C3,R,acetylcholine
47796,FC1A,FC1A_C1_R,R,acetylcholine
47850,FB5D,FB5D_L,L,glutamate
47859,ER3d_c,ER3d_c_R,R,gaba
47995,FB8G,FB8G_L,L,glutamate
47996,FC3_b,FC3_b_C1_R,R,acetylcholine
48096,ER3p_a,ER3p_a_L,L,gaba
48248,FC1A,FC1A_C8_R,R,acetylcholine
48277,FC1F,FC1F_C2_L,L,acetylcholine
48291,ER3w_b,ER3w_b_L,L,gaba
48318,ER3d_c,ER3d_c_L,L,gaba
48335,FB5M,FB5M_L,L,glutamate
48421,FB5F,FB5F_L,L,glutamate
48491,FR1,FR1(FQ4)_C6_R,R,acetylcholine
48524,FC1A,FC1A_C8_L,L,acetylcholine
48556,FC1D,FC1D_C9_L,L,acetylcholine
48558,FB2I_a,FB2I_a_R,R,glutamate
48583,FC3_a,FC3_a_C7_R,R,acetylcholine
48642,hDeltaG,hDeltaG_08_C5,L,acetylcholine
48667,PFNv,PFNv(PB05)_R3_C8,R,acetylcholine
48713,hDeltaL,hDeltaL_02_C2,R,acetylcholine
48956,ER3d_b,ER3d_b_R,R,gaba
49002,ER3p_a,ER3p_a_L,L,gaba
49053,vDeltaF,vDeltaF_C3,L,acetylcholine
49288,PFR_a,PFR_a(PB11a)_R3_C7,R,unclear
49378,ER3d_c,ER3d_c_R,R,gaba
49618,FB6Q,FB6Q_R,R,glutamate
49627,IbSpsP,IbSpsP(PB17)_L8,L,acetylcholine
49630,PFNv,PFNv(PB05)_L6_C5,L,acetylcholine
49839,PFNv,PFNv(PB05)_R6_C5,R,acetylcholine
49869,ER3p_b,ER3p_b_R,R,gaba
49952,hDeltaG,hDeltaG_04_C3,R,acetylcholine
50007,ER3p_a,ER3p_a_L,L,gaba
50327,hDeltaI,hDeltaI_09_C8,L,acetylcholine
50431,FC2C,FC2C_C8_R,R,acetylcholine
50461,FC2B,FC2B_C9_R,R,acetylcholine
50687,vDeltaG,vDeltaG_C3,R,acetylcholine
50694,ER3w_b,ER3w_b_L,L,gaba
50808,ER4d,ER4d_L,L,gaba
50885,FC2C,FC2C_C2_L,L,acetylcholine
50888,ER2_c,ER2_c_L,L,gaba
50891,FC3_a,FC3_a_C3_R,R,acetylcholine
50905,FC1E,FC1E_C1_R,R,acetylcholine
50952,IbSpsP,IbSpsP(PB17)_L6,L,acetylcholine
50984,PFNm_a,PFNm_a_R8_C3,R,acetylcholine
51159,EL,EL_R,R,octopamine
51365,PFNp_c,PFNp_c,R,acetylcholine
51382,ER3d_b,ER3d_b_L,L,gaba
51458,hDeltaJ,hDeltaJ_05_C5,R,acetylcholine
51509,PFNp_c,PFNp_c,R,acetylcholine
51519,FC1E,FC1E_C9_L,L,acetylcholine
51555,EL,EL_L,L,octopamine
51611,FC3_b,FC3_b_C2_R,R,acetylcholine
51619,PFNa,PFNa(PB03)_L5_C4,L,acetylcholine
51622,PFNm_a,PFNm_a_R7_C4,R,acetylcholine
51759,IbSpsP,IbSpsP(PB17)_L4,L,acetylcholine
51782,FC2C,FC2C_C2_R,R,acetylcholine
51844,FB1A,FB1A_R,R,glutamate
51891,FB6T,FB6T_L,L,glutamate
52027,FC3_a,FC3_a_C1_R,R,acetylcholine
52041,PFGs,PFGs(PB10)_L2_C2,L,unclear
52191,hDeltaK,hDeltaK_12_C10,L,acetylcholine
52253,FB2B_b,FB2B_b_L,L,glutamate
52304,vDeltaF,vDeltaF_C0,R,acetylcholine
52397,FB8I,FB8I_R,R,glutamate
52427,FC1A,FC1A_C4_L,L,acetylcholine
52579,hDeltaL,hDeltaL_05_C5,R,acetylcholine
52647,PFNa,PFNa(PB03)_R6_C5,R,acetylcholine
52649,FC3_a,FC3_a_C2_R,R,acetylcholine
52728,FB5M,FB5M_R,R,glutamate
52756,FB8C,FB8C_R,R,glutamate
52798,hDeltaL,hDeltaL_10_C8,L,acetylcholine
52832,ER3m,ER3m_R,R,gaba
52846,PFNa,PFNa(PB03)_R6_C5,R,acetylcholine
52903,PFNd,PFNd(PB04)_R6_C4,R,acetylcholine
52966,FC3_a,FC3_a_C2_R,R,acetylcholine
53043,PFNd,PFNd(PB04)_L5_C4,L,acetylcholine
53086,PEN_a(PEN1),PEN_a(PB06a)_L6,L,acetylcholine
53176,PFNa,PFNa(PB03)_R6_C5,R,acetylcholine
53352,FC1D,FC1D_C7_R,R,acetylcholine
53467,FB5P,FB5P_L,L,glutamate
53618,ER3p_b,ER3p_b_L,L,gaba
53675,SA3,SA3_bilateral_L,L,glutamate
53743,FB7L,FB7L_R,R,glutamate
53745,ER3p_a,ER3p_a_L,L,gaba
53755,PFR_a,PFR_a(PB11a)_R4_C6,R,unclear
53796,PFNp_c,PFNp_c,L,acetylcholine
53837,FC3_a,FC3_a_C6_L,L,acetylcholine
53991,FB7I,FB7I_L,L,glutamate
54176,vDeltaI_b,vDeltaI_b_C6,R,acetylcholine
54184,FC1A,FC1A_C3_L,L,acetylcholine
54283,FC1A,FC1A_C2_L,L,acetylcholine
54443,hDeltaA,hDeltaA_12_C10,L,acetylcholine
54578,FB7L,FB7L_L,L,glutamate
54597,ER1_a,ER1_a_L,L,gaba
54627,FS1A_a,FS1A_a_C2_R,R,acetylcholine
54642,vDeltaF,vDeltaF_C6,R,acetylcholine
54776,PFNd,PFNd(PB04)_R6_C4,R,acetylcholine
54907,vDeltaE,vDeltaE_C6,R,acetylcholine
54911,FC1F,FC1F_C7_L,L,acetylcholine
54912,ER3d_b,ER3d_b_L,L,gaba
55037,FC3_b,FC3_b_C8_R,R,acetylcholine
55049,FC3_c,FC3_c_C4_L,L,acetylcholine
55094,hDeltaD,hDeltaD_07_C4,L,acetylcholine
55109,vDeltaD,vDeltaD_C2,L,acetylcholine
55124,SpsP,SpsP(PB16)_R,R,glutamate
55143,hDeltaJ,hDeltaJ_03_C3,R,acetylcholine
55161,FB4O,FB4O_L,L,glutamate
55401,FC2A,FC2A_C9_R,R,acetylcholine
55415,FC2B,FC2B_C1_R,R,acetylcholine
55481,PFNp_c,PFNp_c,L,acetylcholine
55508,FB6K,FB6K_R,R,glutamate
55523,FB2G_b,FB2G_b_R,R,glutamate
55527,PEN_b(PEN2),PEN_b(PB06b)_R6,R,acetylcholine
55538,FC3_a,FC3_a_C5_L,L,acetylcholine
55630,EPGt,EPGt(PB09)_R9,R,acetylcholine
55789,FB2G_b,FB2G_b_L,L,glutamate
55887,SAF,SAF(FB9)_L,L,glutamate
55953,FB5V_c,FB5V_c_R,R,glutamate
56106,FC1E,FC1E_C7_R,R,acetylcholine
56146,FC1D,FC1D_C3_L,L,acetylcholine
56327,FB6P,FB6P_R,R,glutamate
56350,FB4O,FB4O_R,R,glutamate
56382,FC2A,FC2A_C6_L,L,acetylcholine
56466,FC3_a,FC3_a_C5_R,R,acetylcholine
56542,hDeltaK,hDeltaK_12_C10,L,acetylcholine
56545,FC3_b,FC3_b_C8_R,R,acetylcholine
56567,FB6X,FB6X_R,R,glutamate
56581,FC1D,FC1D_C4_R,R,acetylcholine
56607,FC3_b,FC3_b_C4_L,L,acetylcholine
56628,FB6R,FB6R_R,R,glutamate
56635,FC1E,FC1E_C1_R,R,acetylcholine
56695,FB3C,FB3C_L,L,gaba
56726,hDeltaL,hDeltaL_13_C11,L,acetylcholine
56799,FC1A,FC1A_C9_L,L,acetylcholine
56830,vDeltaF,vDeltaF_C3,R,acetylcholine
56839,FC3_b,FC3_b_C3_R,R,acetylcholine
56905,FC2C,FC2C_C9_L,L,acetylcholine
56993,ER3a_a,ER3a_a_L,L,gaba
57252,FS1A_c,FS1A_c_C3_L,L,acetylcholine
57278,FB6U,FB6U_R,R,glutamate
57309,FC1B,FC1B_C7_R,R,acetylcholine
57353,FB2F_c,FB2F_c_R,R,glutamate
57384,PFR_a,PFR_a(PB11a)_R5_C5,R,unclear
57536,PFNp_c,PFNp_c,L,acetylcholine
57587,FC3_a,FC3_a_C4_R,R,acetylcholine
57591,EPGt,EPGt(PB09)_L9,L,acetylcholine
57600,PFNm_b,PFNm_b_R7_C4,R,acetylcholine
57603,FC2C,FC2C_C9_L,L,acetylcholine
57625,hDeltaG,hDeltaG_12_C7,L,acetylcholine
57851,FB2G_a,FB2G_a_L,L,glutamate
57934,vDeltaF,vDeltaF_C9,R,acetylcholine
57935,FR1,FR1(FQ4)_C7_L,L,acetylcholine
58073,FC1D,FC1D_C8_R,R,acetylcholine
58113,FC1C_b,FC1C_C7_R,R,acetylcholine
58146,vDeltaH,vDeltaH_C3,R,acetylcholine
58243,FB5W_a,FB5W_a_L,L,glutamate
58244,vDeltaF,vDeltaF_C8,R,acetylcholine
58322,FS2,FS2_C2_L,L,acetylcholine
58335,FC3_b,FC3_b_C7_L,L,acetylcholine
58447,hDeltaC,hDeltaC_07_C6,R,acetylcholine
58552,FB4Q_c,FB4Q_c_R,R,glutamate
58561,PFGs,PFGs(PB10)_L8_C8,L,unclear
58565,FC1B,FC1B_C8_L,L,acetylcholine
58585,PFNm_a,PFNm_a_L8_C7,L,acetylcholine
58730,FR1,FR1(FQ4)_C2_R,R,acetylcholine
58834,EL,EL_R,R,octopamine
59018,vDeltaI_a,vDeltaI_a_C4,L,acetylcholine
59108,PFR_a,PFR_a(PB11a)_R6_C4,R,unclear
59176,vDeltaE,vDeltaE_C4,R,acetylcholine
59230,ER3m,ER3m_R,R,gaba
59275,vDeltaG,vDeltaG_C7,L,acetylcholine
59288,PFR_a,PFR_a(PB11a)_R3_C7,R,unclear
59337,ER3w_b,ER3w_b_L,L,gaba
59425,IbSpsP,IbSpsP(PB17)_R6,R,acetylcholine
59429,vDeltaG,vDeltaG_C6,R,acetylcholine
59434,vDeltaG,vDeltaG_C7,L,acetylcholine
59485,FB5G_c,FB5G_c_R,R,glutamate
59719,FC1D,FC1D_C1_R,R,acetylcholine
59735,PFNm_a,PFNm_a_R2_C9,R,acetylcholine
59806,FC3_c,FC3_c_C6_L,L,acetylcholine
59813,FC1D,FC1D_C6_L,L,acetylcholine
59846,FB4E_a,FB4E_a_L,L,glutamate
59929,FR2,FR2_C7_R,R,acetylcholine
59969,hDeltaA,hDeltaA_14_C12,L,acetylcholine
59983,PFNv,PFNv(PB05)_R4_C7,R,acetylcholine
59994,PFR_b,PFR_b(PB11b)_L4_C5,L,acetylcholine
