body_pre,body_post,weight
80415,43161,4
12333,22446,4
12333,27195,4
12333,27191,4
12333,19443,4
12333,19564,4
12333,25137,4
12333,24399,4
80415,23419,4
12333,49630,4
12333,48667,4
12333,61553,4
12333,55143,4
12333,28254,4
12333,33552,4
12333,42750,4
12333,42440,4
12333,38526,4
129790,121031,4
129790,140820,4
129790,137084,4
129790,518715,4
129790,46383,4
129790,544358,4
129790,530449,4
129790,81176,4
129790,32810,4
129790,18437,4
129790,21911,4
129790,118617,4
129790,112940,4
129772,13031,4
39233,30653,4
39233,17728,4
39233,60670,4
39233,65187,4
39233,79204,4
39233,77864,4
39233,30341,4
39233,24567,4
129780,63612,4
129780,49053,4
129780,47136,4
129780,149469,4
129780,50891,4
129780,521635,4
129780,28074,4
129780,25808,4
129780,29493,4
129780,84256,4
129780,69783,4
129780,173725,4
129780,518831,4
129780,20906,4
222034,74990,4
222034,151100,4
39233,54578,4
129748,45024,4
129748,60365,4
129748,11255,4
129748,125294,4
129748,150364,4
129748,168043,4
129748,151536,4
129748,177153,4
39233,184662,4
39233,248193,4
39233,108585,4
39233,150878,4
39233,184456,4
39233,533943,4
39233,518704,4
39233,175504,4
39233,537128,4
39233,82111,4
39233,86000,4
145408,168400,4
39233,117972,4
39233,119544,4
39233,123681,4
145408,165485,4
145408,193364,4
39233,140794,4
39233,97092,4
39233,551404,4
39233,190325,4
39233,178236,4
129748,179051,4
129748,194491,4
60054,68225,4
60054,62712,4
60054,61398,4
60054,48491,4
60054,66750,4
60054,79204,4
60054,104593,4
60054,79146,4
60054,32571,4
60054,25045,4
60054,28258,4
60054,22086,4
60054,521584,4
60054,85527,4
60054,109752,4
60054,173160,4
60054,143586,4
60054,119819,4
60054,145879,4
137949,128516,4
137949,104985,4
137949,53991,4
137949,48642,4
137949,22291,4
10324,33911,4
10324,34038,4
10324,27850,4
10324,28339,4
10324,23381,4
10324,19737,4
10324,19900,4
10324,14881,4
10324,13999,4
10324,21752,4
10324,20559,4
10324,18156,4
10324,24459,4
10324,517726,4
10324,179246,4
10324,196901,4
10324,210391,4
10324,101406,4
10324,60381,4
10324,515760,4
10324,161641,4
10324,19323,4
10324,20980,4
10324,19355,4
10324,24549,4
10324,24122,4
10324,18664,4
137936,59485,4
137936,92081,4
137936,23779,4
137936,529129,4
137936,58561,4
137936,67241,4
137936,23596,4
137936,13914,4
137936,28767,4
137936,27698,4
137936,36059,4
137936,14677,4
31121,92188,4
31121,520818,4
31121,529847,4
31121,512305,4
31121,515675,4
31121,556346,4
31121,513517,4
560327,532704,4
560327,588507,4
31121,22644,4
31121,26295,4
31121,18419,4
31121,49378,4
31121,46764,4
560327,16908,4
560327,25131,4
560327,29674,4
141161,52728,4
560327,12311,4
141161,108860,4
141161,75614,4
560327,69684,4
560327,55161,4
560327,70279,4
560327,72957,4
560327,520811,4
560327,523032,4
560327,78549,4
560327,90896,4
560327,35267,4
560327,46809,4
560327,30329,4
532023,23986,4
532023,19367,4
532023,76200,4
532023,91537,4
532023,130557,4
532023,130122,4
532023,122334,4
532023,52397,4
532023,54578,4
532023,106494,4
138011,70573,4
74990,32699,4
74990,11255,4
74990,11326,4
74990,50885,4
74990,20792,4
74990,23231,4
74990,13902,4
74990,18625,4
74990,13862,4
74990,24933,4
74990,21229,4
74990,22343,4
74990,29270,4
74990,236557,4
74990,258998,4
74990,224456,4
74990,193942,4
74990,523776,4
74990,192086,4
74990,85456,4
74990,50431,4
74990,175188,4
74990,521644,4
74990,147334,4
74990,151739,4
74990,142805,4
74990,147151,4
74990,159660,4
74990,80474,4
74990,150878,4
74990,104593,4
74990,127661,4
74988,127208,4
74988,521584,4
74988,186592,4
74988,174168,4
74988,195150,4
74988,164224,4
74988,57536,4
74988,58585,4
74988,164318,4
74988,188526,4
74988,162206,4
74988,150382,4
74988,98430,4
137990,529253,4
532023,546044,4
532023,148830,4
532023,164104,4
532023,178237,4
532023,148833,4
532023,565971,4
532023,262715,4
532023,184456,4
532023,196901,4
532023,194486,4
532023,529266,4
532023,524977,4
137990,565876,4
137990,88378,4
137990,73312,4
137990,14729,4
137990,59485,4
137990,57252,4
59983,512362,4
59983,26316,4
59983,115624,4
59983,63998,4
59983,71718,4
59983,98337,4
59983,15325,4
59994,69684,4
59994,102316,4
59994,514689,4
59994,145530,4
59994,515960,4
19760,17679,4
19760,513032,4
19760,21059,4
19760,41715,4
19760,18156,4
19760,19900,4
19760,19807,4
19760,46242,4
59969,169226,4
59969,70279,4
59969,159866,4
59969,290285,4
59969,92517,4
141295,156696,4
141295,146988,4
59969,521584,4
141295,526934,4
59969,533123,4
59969,530449,4
59969,515963,4
141295,190098,4
59969,148829,4
141295,174569,4
141295,84203,4
141295,114426,4
141295,64270,4
59969,19373,4
59969,56350,4
59969,43881,4
59969,25328,4
31627,20565,4
31627,41385,4
31627,13893,4
31627,17991,4
31627,100217,4
31627,524947,4
137777,75614,4
137777,56382,4
20007,535347,4
20007,18156,4
20007,23601,4
20007,512514,4
20007,514997,4
20007,521813,4
20007,23325,4
20007,522974,4
19791,515933,4
19791,519328,4
19798,146366,4
19798,113924,4
19798,515194,4
19798,154646,4
19798,47546,4
19798,173205,4
19798,92517,4
31585,46369,4
19798,68917,4
19798,22291,4
19798,23159,4
264828,104985,4
264828,48642,4
31585,117972,4
31585,56726,4
31585,89155,4
31585,144908,4
264828,536443,4
31585,565465,4
31585,526639,4
76194,523816,4
76194,72491,4
76194,29135,4
76194,36059,4
141044,125225,4
141044,485278,4
141044,73112,4
76200,55508,4
76200,65000,4
76200,73110,4
76200,23381,4
141044,187227,4
141044,18482,4
141044,35422,4
141044,13559,4
138121,35129,4
138121,67024,4
138121,72430,4
138121,109669,4
138121,134118,4
138121,97122,4
138121,110323,4
138121,50905,4
138121,17801,4
138121,561332,4
138121,550769,4
138121,146190,4
76194,12333,4
76194,13395,4
76194,15458,4
76194,13434,4
60086,531755,4
60086,20951,4
60086,56830,4
60086,90194,4
60086,34909,4
60086,114213,4
60086,100586,4
60086,156955,4
60086,29582,4
76200,128516,4
76200,176983,4
76200,169365,4
76200,158590,4
76200,156986,4
76200,164856,4
76200,189011,4
20026,512514,4
20026,11874,4
20026,84758,4
20026,69454,4
20026,519941,4
20026,513517,4
20026,519144,4
20026,520812,4
20026,12706,4
19791,19569,4
19791,19425,4
19791,61845,4
19791,84758,4
19791,517512,4
19791,23273,4
138220,33191,4
19791,18156,4
19791,38706,4
138167,130175,4
138167,130460,4
138167,90924,4
138167,94739,4
138167,16100,4
138167,62020,4
138167,47995,4
262715,130122,4
74836,72957,4
74836,530033,4
74836,75651,4
74836,109866,4
74836,158363,4
74836,27926,4
74836,28619,4
74836,42736,4
74836,19700,4
74836,18178,4
74836,14120,4
74836,21519,4
74836,22721,4
137084,99820,4
137084,23601,4
137084,14434,4
137084,131273,4
137084,133601,4
17061,61590,4
17061,35794,4
17061,69515,4
17061,44256,4
17061,515464,4
17061,15768,4
17061,25554,4
17061,53043,4
17061,541755,4
31022,41385,4
31022,12248,4
31022,55508,4
31022,150957,4
31022,115261,4
31022,99284,4
31022,98544,4
31022,68834,4
31022,27422,4
31022,61871,4
31022,77025,4
31022,50461,4
31022,39690,4
31022,159958,4
31022,526285,4
31022,145920,4
31022,546044,4
59806,159401,4
59806,147665,4
59806,148054,4
59806,141939,4
59813,94805,4
59813,98136,4
59813,18178,4
59806,46657,4
59806,52798,4
59806,49952,4
59806,26287,4
59806,126393,4
59806,120773,4
59806,75581,4
59806,80130,4
59806,59275,4
59806,37003,4
59806,20231,4
59813,109669,4
59735,117879,4
59735,259750,4
59735,147142,4
59735,74480,4
59735,125273,4
19737,21752,4
19737,20945,4
19737,107195,4
19737,58834,4
19737,92188,4
19737,39813,4
13395,20678,4
13395,21882,4
13395,21752,4
13395,23281,4
13395,23080,4
19737,18508,4
19737,517512,4
19737,519941,4
19737,515933,4
19737,517059,4
19737,519328,4
37437,11503,4
37437,44127,4
37437,131313,4
30968,36423,4
30968,515192,4
30968,46657,4
30968,42750,4
30968,32675,4
37437,11987,4
37437,27052,4
37437,29046,4
30968,536057,4
59719,31336,4
59719,17720,4
59719,17749,4
59719,21911,4
59719,38832,4
59719,55523,4
532124,18327,4
532124,24153,4
532124,82613,4
532124,79839,4
532124,56542,4
532124,146524,4
532124,92417,4
532124,527475,4
532124,525224,4
532124,519359,4
532124,55161,4
532124,31499,4
31681,67174,4
31681,512305,4
31681,51159,4
31681,30443,4
31681,32315,4
31681,29713,4
31681,514405,4
31681,46073,4
31681,42241,4
31681,520818,4
31681,39095,4
31681,36384,4
31681,23703,4
31684,11874,4
136981,79615,4
136981,91870,4
31684,513517,4
31684,20590,4
31684,294178,4
31684,520818,4
31684,38084,4
31684,25297,4
31684,20514,4
31684,29713,4
31684,519941,4
31684,513463,4
59929,300334,4
31656,63179,4
31656,15919,4
76506,73908,4
31656,98544,4
31656,115572,4
31656,43191,4
76506,131273,4
76506,91870,4
76506,59994,4
76506,59434,4
31656,172908,4
31656,517418,4
31656,520727,4
31656,515463,4
31656,222034,4
31656,194486,4
76492,550660,4
76492,169143,4
76492,171367,4
76492,20339,4
76492,45282,4
76492,80130,4
76492,78121,4
76492,513032,4
76492,118715,4
76492,178721,4
76492,132143,4
76492,141939,4
556700,106555,4
556700,13559,4
556700,25318,4
556700,518604,4
74917,526548,4
74917,530071,4
74917,28286,4
74917,34909,4
74917,22083,4
74917,16908,4
74917,19373,4
74917,82293,4
74917,84305,4
74917,70621,4
74917,58447,4
76412,97946,4
76412,70716,4
76412,69684,4
76412,48491,4
76412,58730,4
76412,54176,4
76412,63612,4
31088,61845,4
31088,61590,4
31088,55630,4
31088,514180,4
31088,52832,4
31088,51159,4
31088,26843,4
31088,26673,4
31088,513346,4
76412,149966,4
76412,121377,4
76412,129936,4
76412,146404,4
259750,166595,4
259750,114426,4
259750,526934,4
20070,63395,4
20070,69684,4
31073,518704,4
31073,188519,4
31073,131748,4
31073,104220,4
31073,103466,4
31073,158363,4
31073,109752,4
31073,130835,4
259750,51622,4
31073,543298,4
31073,552768,4
31073,27326,4
31073,42440,4
31073,71397,4
31073,73244,4
31073,61704,4
31073,90634,4
31073,77770,4
31073,57851,4
31073,59929,4
561332,35129,4
561332,34019,4
561332,27502,4
561332,49952,4
561332,28619,4
561332,66342,4
561332,72390,4
561332,71397,4
561332,61978,4
561332,59719,4
561332,57934,4
561332,59275,4
561332,67047,4
561332,66644,4
561332,66246,4
561332,542805,4
561332,540248,4
561332,180207,4
561332,556700,4
561332,153927,4
561332,143387,4
561332,147957,4
561332,515959,4
561332,157838,4
137597,549729,4
561332,548469,4
561332,549620,4
561332,125531,4
561332,118375,4
561332,121377,4
561332,111244,4
561332,131748,4
561332,133953,4
561332,127422,4
137597,31627,4
137597,104220,4
137597,89657,4
137597,66246,4
137597,59429,4
137597,48491,4
17078,31970,4
17078,513463,4
17078,513284,4
17078,519941,4
17078,513033,4
59846,25554,4
59846,24088,4
59846,23812,4
59846,100586,4
59846,58447,4
59846,520727,4
59846,518604,4
59846,140558,4
59846,115674,4
59846,38526,4
137299,58552,4
137299,14434,4
137299,39465,4
137299,22521,4
137299,39091,4
137299,23601,4
137299,520435,4
137299,71855,4
137299,518606,4
137299,147925,4
137299,515234,4
141499,46369,4
141499,527427,4
141499,23596,4
141499,26439,4
31051,519329,4
31051,84758,4
31051,23859,4
31051,14727,4
31051,11874,4
141430,88378,4
38001,34737,4
38001,34922,4
141430,125592,4
141430,103526,4
141430,110007,4
141430,172429,4
361803,25131,4
361803,29836,4
361803,22923,4
361803,23159,4
361803,511842,4
361803,530071,4
361803,98136,4
137378,21229,4
137378,68196,4
361803,17801,4
361803,32699,4
361803,44056,4
258715,125940,4
258715,173565,4
258715,155930,4
19900,24093,4
19900,11433,4
19900,23080,4
139657,518604,4
139657,30329,4
139657,13892,4
75581,516666,4
75581,533434,4
75581,542590,4
75581,85527,4
75581,75789,4
75581,57935,4
75581,14120,4
75581,31073,4
75581,34011,4
75581,33293,4
75581,57309,4
75558,131984,4
75558,69315,4
75558,105904,4
75558,561332,4
75558,17480,4
75558,83804,4
75558,55538,4
75558,35129,4
75558,33410,4
75558,10396,4
75558,89657,4
139657,515130,4
139657,514689,4
139657,78577,4
139657,93886,4
139657,59969,4
139657,79549,4
37710,37142,4
37710,25194,4
37710,42835,4
37710,80388,4
37710,53043,4
37710,156581,4
37710,157170,4
75598,117356,4
75598,62712,4
75598,67456,4
75598,17480,4
75598,48277,4
75598,55143,4
75598,518608,4
139612,180020,4
139612,169821,4
139612,170539,4
139612,161155,4
139612,112723,4
139612,63635,4
273774,129748,4
273774,68502,4
273774,20339,4
273774,74366,4
273774,91269,4
273774,140436,4
273774,58585,4
273774,124313,4
273774,194491,4
273774,134653,4
31499,518715,4
31499,535099,4
31499,59434,4
31499,124469,4
31499,60215,4
31499,518831,4
31499,80750,4
31499,121084,4
31499,27326,4
31499,67047,4
31499,63838,4
31499,28146,4
31499,100217,4
31499,84296,4
31499,87610,4
31499,15325,4
290285,118431,4
290285,59969,4
290285,17991,4
75651,58447,4
75651,56466,4
75651,17480,4
75651,111108,4
75651,115624,4
75651,98337,4
75651,544358,4
75651,52846,4
75651,530033,4
19917,24879,4
19917,23874,4
19917,23315,4
19917,16343,4
19917,10969,4
19917,12506,4
270968,28258,4
270968,17602,4
270968,31585,4
270968,102438,4
17171,556346,4
17171,519941,4
17171,513463,4
17171,513284,4
17171,514126,4
17171,515675,4
139382,109866,4
139382,66644,4
139382,521584,4
139382,535056,4
139382,524947,4
139382,533103,4
139382,521644,4
139382,14420,4
139382,28074,4
139382,27326,4
139382,24088,4
139382,15888,4
139382,14975,4
139382,84305,4
139382,55143,4
139382,46657,4
60449,186592,4
60449,178346,4
60449,532704,4
60449,69262,4
60449,83478,4
60449,69541,4
60449,183634,4
60449,151739,4
60449,158774,4
60449,164124,4
60449,160445,4
75669,20331,4
75669,28418,4
75669,52579,4
75669,96745,4
75669,515960,4
60449,132828,4
75614,11673,4
75614,15210,4
75614,22884,4
75614,14434,4
75614,13650,4
75614,59288,4
75614,39091,4
75614,40179,4
75614,32451,4
75614,35450,4
75614,26666,4
75614,33552,4
140436,45155,4
140436,66823,4
140436,67303,4
140436,27698,4
140436,124472,4
140436,30264,4
140436,46185,4
140436,151976,4
140436,136667,4
140436,188199,4
139590,54578,4
60474,18437,4
60474,69315,4
60474,121959,4
60474,46809,4
60474,32122,4
60481,290285,4
60481,170356,4
60481,181512,4
60481,147036,4
60481,36201,4
60481,83478,4
60481,123428,4
60481,132828,4
75614,256623,4
75614,513266,4
75614,145229,4
75614,148290,4
75614,151904,4
75614,154212,4
75614,513032,4
75614,113924,4
75614,518378,4
75614,520811,4
75614,519351,4
75614,123047,4
75614,87121,4
75614,76412,4
75614,92330,4
75614,79839,4
75614,64464,4
75614,133601,4
75614,523032,4
60474,147957,4
60474,73908,4
60474,154212,4
60474,518715,4
280345,533103,4
280345,47136,4
280345,57536,4
280345,92330,4
280345,533135,4
280345,102416,4
280345,166439,4
37640,520435,4
37640,109669,4
37640,515960,4
37640,548469,4
37640,47996,4
37640,42975,4
37640,66246,4
37640,42440,4
37640,77770,4
37640,98136,4
37640,73244,4
37640,73908,4
37640,76506,4
37640,124469,4
37640,81176,4
37640,26439,4
37640,37004,4
60670,101212,4
60670,106593,4
60670,66977,4
60670,65705,4
60670,37540,4
60670,111460,4
140134,59434,4
140134,59275,4
140134,58113,4
140134,136981,4
140134,33298,4
140134,131748,4
60586,103466,4
60586,117356,4
60586,81247,4
60586,41277,4
60586,15929,4
60586,13142,4
139866,53991,4
139866,46943,4
139866,27430,4
139866,30805,4
139866,30122,4
139866,20792,4
139866,513662,4
139866,144604,4
139866,83388,4
60586,560327,4
60586,151820,4
139763,44990,4
139763,50885,4
139763,31585,4
139763,13031,4
139763,174667,4
139763,170838,4
139763,64464,4
139763,518378,4
139763,148220,4
139763,518375,4
139763,515233,4
557395,139925,4
557395,161641,4
557395,148054,4
557395,150957,4
557395,133373,4
557395,529018,4
557395,520468,4
557395,41331,4
13434,20605,4
13434,19791,4
557395,60381,4
13434,23601,4
13434,27043,4
13434,21449,4
13434,37758,4
557395,92734,4
557395,81605,4
13434,10624,4
557395,91269,4
13434,19935,4
13434,18744,4
13434,23281,4
557395,67055,4
557395,577526,4
557395,533946,4
557395,187351,4
557395,166333,4
557395,196901,4
13434,523806,4
13434,514997,4
557395,31022,4
557395,32976,4
557395,25808,4
557395,16292,4
557395,17602,4
139925,485278,4
139925,65705,4
140787,156955,4
140787,64464,4
140787,71612,4
140787,65705,4
140787,92208,4
140787,94528,4
140787,29291,4
19974,156876,4
19974,534561,4
19974,523775,4
19974,27736,4
19974,123675,4
19974,60323,4
19974,17480,4
19974,79615,4
19974,17738,4
19974,34011,4
19974,48248,4
19974,31911,4
19807,23315,4
19807,23874,4
19807,22461,4
19807,454614,4
140794,522853,4
140794,65705,4
140794,173006,4
140794,66977,4
140794,67241,4
140794,13058,4
19807,514803,4
19807,517264,4
13411,125399,4
13411,124358,4
13411,73285,4
13411,28767,4
13411,85331,4
13411,65187,4
19807,12706,4
19807,10969,4
19807,24076,4
19807,17591,4
19807,19323,4
19807,17402,4
13411,131570,4
13411,197575,4
31263,27454,4
31263,34188,4
31263,514126,4
31263,88342,4
31263,513464,4
31263,15616,4
31263,14727,4
31263,13217,4
37817,31541,4
37817,520818,4
37817,47464,4
37817,511778,4
37817,15713,4
37817,27052,4
37817,20715,4
37817,21059,4
37817,28701,4
17143,52041,4
17143,191537,4
17143,54776,4
17143,90574,4
17143,111108,4
17143,71752,4
75141,16430,4
75141,67741,4
