body_pre,body_post,weight
33298,10187,1
33293,10110,1
33293,10168,1
70533,287884,1
70573,10175,1
70573,519616,1
70621,523942,1
70621,175964,1
70716,287884,1
70764,96115,1
70764,112156,1
33191,10187,1
33125,10187,1
71302,14182,1
71302,135287,1
71363,10187,1
71363,512326,1
71612,519616,1
71752,287884,1
71769,10168,1
71769,10175,1
71769,13428,1
71769,10185,1
71769,12902,1
71769,90902,1
71769,65559,1
71769,146418,1
71769,137595,1
71769,111665,1
71769,184778,1
71769,520384,1
32810,10187,1
32805,170467,1
32805,512326,1
32718,287884,1
32675,10187,1
72145,200973,1
72491,10278,1
32451,10110,1
32451,10187,1
32432,287884,1
72892,10187,1
72892,519616,1
32393,10011,1
72957,10187,1
73112,553201,1
73312,10753,1
73758,10187,1
73908,10187,1
73908,287884,1
31911,287884,1
74326,10187,1
31860,10187,1
31786,91391,1
31756,10187,1
74743,24291,1
74743,25549,1
31656,10187,1
74917,10110,1
31627,287884,1
31627,111665,1
75141,10187,1
31499,10187,1
75614,133019,1
75614,150034,1
75614,178487,1
75614,184778,1
75614,226708,1
75781,10187,1
76362,521584,1
76412,10187,1
76412,12902,1
76412,122062,1
76412,133019,1
76412,135171,1
76412,147591,1
76412,174862,1
31073,10187,1
31022,184778,1
31022,10187,1
30968,287884,1
30927,524069,1
30927,90902,1
76845,10187,1
76845,10168,1
76931,515048,1
76941,519616,1
77246,190635,1
30781,287884,1
77360,10187,1
77911,10187,1
30541,577933,1
30541,518137,1
30541,158651,1
30541,98265,1
30541,126501,1
30541,10041,1
78294,10187,1
78294,287884,1
78294,175964,1
78294,152385,1
78331,10187,1
78577,512326,1
30341,553201,1
79146,10187,1
79146,287884,1
30181,287884,1
30181,139378,1
30181,15310,1
30181,10187,1
79549,10187,1
79549,11752,1
79615,12902,1
79615,15310,1
79615,91391,1
79615,287884,1
80750,10187,1
29582,544359,1
29582,90902,1
29582,36624,1
29582,11618,1
29582,14225,1
81176,152997,1
29537,139706,1
29537,144678,1
29537,21671,1
29493,287884,1
81527,10187,1
81910,287884,1
29291,287884,1
29291,10187,1
82111,147857,1
82236,154230,1
82236,519616,1
82236,523553,1
82293,287884,1
82342,10185,1
82613,10187,1
83388,13428,1
83388,117782,1
83473,553201,1
83827,287884,1
28767,10187,1
83852,24088,1
84217,14705,1
84217,105362,1
84217,92324,1
84217,152044,1
84217,192245,1
28619,10187,1
84256,10187,1
84661,10187,1
84758,10011,1
84873,287884,1
28364,10187,1
28364,11618,1
85400,12902,1
28286,190635,1
28286,196985,1
28286,147591,1
28286,14705,1
28286,11618,1
85527,126900,1
85745,10187,1
28146,10041,1
86066,140558,1
86156,19373,1
86156,56350,1
86156,55161,1
86156,71769,1
86156,533103,1
28074,10187,1
86722,10753,1
27926,287884,1
87121,10168,1
87121,117782,1
87121,152056,1
27761,287884,1
87610,10168,1
87610,150034,1
87610,152019,1
27736,11428,1
88014,10168,1
88289,909818,1
88342,10011,1
27492,10110,1
88578,287884,1
27460,10187,1
88730,137539,1
27430,10187,1
27422,287884,1
89048,190297,1
89155,287884,1
89191,287884,1
89657,10168,1
89657,10187,1
27195,10187,1
27191,287884,1
27191,10187,1
27179,10187,1
90155,287884,1
90331,10187,1
90634,10187,1
90678,521584,1
26962,10187,1
90896,11618,1
90896,287884,1
90896,174672,1
90896,161153,1
90896,147184,1
90902,41544,1
90902,71769,1
26913,287884,1
91004,287884,1
91360,519616,1
91391,87121,1
91391,549582,1
91391,521584,1
91507,10187,1
91507,158372,1
91507,147184,1
91507,287884,1
91537,10187,1
26739,287884,1
91780,21145,1
91780,200973,1
91780,580579,1
91820,10753,1
91870,10187,1
26666,91391,1
26666,13428,1
26666,11618,1
26665,287884,1
26665,15310,1
26665,10187,1
92115,15693,1
92188,10072,1
92188,12091,1
92417,287884,1
92514,10187,1
92514,287884,1
92517,10753,1
92517,160277,1
92683,10187,1
92683,287884,1
92734,146058,1
92797,553201,1
93067,552362,1
26316,10187,1
93538,10753,1
26287,580579,1
26287,552362,1
26287,515048,1
26287,196622,1
26287,206851,1
26287,226708,1
26287,178487,1
26287,161596,1
26287,163194,1
26287,163951,1
26287,146058,1
26287,152019,1
26287,137595,1
26287,122062,1
26287,115868,1
26287,105365,1
26287,108576,1
26287,12902,1
93886,10753,1
93886,21145,1
26242,10187,1
94100,287884,1
94250,52253,1
94433,105365,1
94433,135171,1
94433,14182,1
94433,206851,1
94487,10011,1
94739,143120,1
94739,519616,1
94739,529516,1
94805,10187,1
26065,144625,1
26065,126900,1
26065,91391,1
26065,39617,1
26065,11900,1
26065,10175,1
26065,10185,1
94980,10072,1
26038,10110,1
95207,14212,1
25982,10187,1
95377,519616,1
95377,523942,1
25948,14212,1
95523,12763,1
95523,14677,1
95523,18221,1
95523,22083,1
95523,140558,1
95713,14705,1
95713,287884,1
96115,11752,1
96115,32865,1
96115,66934,1
96115,528100,1
96115,287884,1
96115,512326,1
96115,151013,1
25763,11618,1
96497,521584,1
25713,152428,1
25713,519616,1
25713,207122,1
25713,138585,1
25713,107285,1
25713,10753,1
25713,10168,1
25549,15310,1
97443,11618,1
97443,12902,1
97512,10011,1
97590,287884,1
97678,287884,1
98136,10110,1
98136,287884,1
25371,287884,1
25371,143120,1
25371,145749,1
25371,119763,1
25371,12542,1
98544,152428,1
98544,126900,1
98554,21700,1
98554,521584,1
25328,287884,1
25328,10187,1
25318,529516,1
25318,515048,1
25318,135287,1
25318,138629,1
25318,168020,1
25318,147184,1
25318,94922,1
25318,11900,1
98874,10187,1
99284,553201,1
99299,10187,1
99513,287884,1
25137,287884,1
99942,10187,1
25045,139280,1
25045,14182,1
25036,287884,1
100304,10187,1
100304,287884,1
24933,519947,1
24933,336850,1
24933,10175,1
101011,287884,1
101406,553201,1
101515,12542,1
101515,528100,1
101821,14225,1
101821,580579,1
24683,10187,1
102689,10187,1
24567,17155,1
102936,533103,1
103255,10099,1
103306,287884,1
103482,10187,1
103526,184778,1
104007,10187,1
104220,152428,1
24291,577933,1
24291,523382,1
24291,198758,1
24291,519616,1
24291,515048,1
24291,152428,1
24291,157257,1
24291,117782,1
24291,119499,1
24291,11618,1
24291,13428,1
104473,287884,1
104713,16908,1
104713,28286,1
104713,24088,1
104713,41544,1
104713,55161,1
104713,71769,1
104713,512041,1
105365,11255,1
105365,55161,1
105365,525066,1
105369,11227,1
24088,110653,1
24088,72601,1
24088,83852,1
105436,10185,1
105436,287884,1
105447,11255,1
105664,154230,1
106180,14212,1
106292,10187,1
106292,287884,1
23850,104985,1
23846,531133,1
106856,135287,1
106856,154230,1
23812,287884,1
23800,12902,1
107195,12055,1
107492,10753,1
107492,11752,1
107521,10187,1
107690,10187,1
107690,287884,1
23703,17421,1
108042,287884,1
23643,287884,1
23630,10187,1
23619,287884,1
23601,102936,1
23601,10168,1
23596,553201,1
23596,224205,1
23596,14705,1
23596,14225,1
108415,10187,1
108478,21231,1
23565,10187,1
108643,287884,1
108860,13428,1
108860,65886,1
108860,196622,1
23473,287884,1
23473,10168,1
23461,287884,1
23419,150034,1
109624,34909,1
109624,106593,1
109624,113588,1
109752,13428,1
109866,10187,1
110323,287884,1
23281,524503,1
23281,136144,1
23281,103255,1
23232,518137,1
23232,519616,1
23232,136024,1
23232,287884,1
110756,10187,1
110756,150034,1
110756,287884,1
23180,287884,1
23159,519947,1
23159,10041,1
23083,13068,1
111665,34909,1
22982,536057,1
22982,522974,1
22982,523816,1
22982,511857,1
22982,40213,1
22982,31121,1
22982,15458,1
22982,12706,1
22982,11053,1
112339,580579,1
112562,10187,1
112723,10187,1
22884,21671,1
113067,12763,1
22838,287884,1
22835,287884,1
113398,287884,1
113544,14212,1
113544,10187,1
22766,273182,1
113840,10187,1
113840,287884,1
113924,10187,1
22721,287884,1
114213,287884,1
22700,287884,1
22700,10187,1
114392,10187,1
114392,287884,1
114392,515048,1
115046,200973,1
115261,11618,1
22521,287884,1
115572,287884,1
115674,12902,1
115868,31073,1
22446,10187,1
115953,14705,1
116185,17155,1
116200,10187,1
116200,14705,1
116200,287884,1
22343,224160,1
22291,529512,1
22291,28434,1
22291,17155,1
22291,14705,1
22291,11618,1
118318,12542,1
118318,529516,1
118318,204930,1
118318,287884,1
118318,515048,1
118617,287884,1
22083,252045,1
22083,138585,1
22083,11752,1
22083,13428,1
118960,287884,1
118960,920537,1
119499,26287,1
119499,12506,1
119499,47850,1
119833,287884,1
119860,111665,1
21911,10168,1
120259,520727,1
120768,41544,1
120773,287884,1
121084,10187,1
121794,10187,1
21700,162050,1
21700,144625,1
21700,212160,1
21700,126501,1
21700,126900,1
21700,74743,1
21700,11752,1
21700,10187,1
121959,10187,1
21671,556502,1
21671,523036,1
21671,520468,1
21671,42509,1
21671,42241,1
21671,30371,1
21671,23703,1
21671,23800,1
21671,21053,1
21671,21911,1
21671,18982,1
21671,12106,1
21671,12802,1
122167,287884,1
122334,287884,1
122745,10187,1
123199,14705,1
123199,200973,1
123248,10187,1
123377,11214,1
123675,11227,1
124027,287884,1
124469,287884,1
125080,524067,1
125114,14705,1
125114,170467,1
125114,200973,1
125272,10753,1
125531,287884,1
125566,287884,1
21231,520573,1
21231,523032,1
21231,361803,1
21231,93067,1
21231,12359,1
21231,10099,1
21229,553201,1
21204,287884,1
21204,14182,1
126426,10072,1
21145,525063,1
21145,520468,1
21145,144604,1
21145,194655,1
21145,173604,1
21145,111460,1
21145,125114,1
21145,91360,1
21145,68225,1
21145,29582,1
21145,27761,1
21145,25318,1
126699,10187,1
126699,287884,1
127422,10187,1
127422,287884,1
21053,529512,1
21053,180403,1
21053,108576,1
21053,28434,1
21053,11618,1
21053,12542,1
127661,10175,1
127661,175459,1
21018,10187,1
20951,287884,1
128552,10011,1
20925,10041,1
20925,10187,1
20925,11227,1
20906,287884,1
20906,10187,1
129430,55161,1
129430,48335,1
129563,39091,1
129563,24291,1
129563,28286,1
129563,513376,1
129780,10187,1
129780,142660,1
129790,10187,1
20781,10011,1
130007,10187,1
131124,524503,1
131273,10187,1
131570,14212,1
20578,14212,1
20565,287884,1
20565,10187,1
132121,10187,1
132382,287884,1
20520,287884,1
133601,13428,1
133601,74743,1
133953,287884,1
134107,230802,1
134265,80415,1
134802,14212,1
135084,10187,1
135171,26065,1
135287,43040,1
135287,524067,1
20279,10168,1
135454,12902,1
20233,515048,1
20233,10185,1
20231,10187,1
136024,25131,1
136144,533103,1
136981,287884,1
137084,10187,1
137084,287884,1
137373,34011,1
137373,59846,1
137378,553201,1
20070,192245,1
137777,10187,1
137777,287884,1
20049,520468,1
20049,523578,1
137936,10187,1
137990,10168,1
137990,553201,1
138011,14705,1
138121,10187,1
138220,11752,1
138220,53285,1
138585,22521,1
138585,47546,1
138592,10187,1
138629,21700,1
138822,52253,1
138822,72892,1
138822,521584,1
139378,20070,1
139378,56350,1
139378,94433,1
139382,287884,1
139590,66934,1
139590,512326,1
139657,10187,1
139657,287884,1
139763,287884,1
139925,10168,1
139925,519616,1
140877,287884,1
19798,287884,1
19798,10187,1
19715,529808,1
19715,10110,1
19715,21231,1
142660,13101,1
142660,152346,1
142689,287884,1
19651,69938,1
19651,32393,1
19651,42734,1
19651,11053,1
19651,11497,1
142898,22083,1
142911,10187,1
143120,17720,1
143120,39233,1
143120,529128,1
19602,10187,1
19564,553201,1
144315,24291,1
144488,287884,1
144604,21145,1
144604,519616,1
144678,524067,1
144997,10168,1
144997,10175,1
145022,12763,1
145022,524067,1
145031,12569,1
19478,513217,1
145148,11255,1
19460,577933,1
19460,162050,1
19460,94250,1
19460,97990,1
19460,135287,1
19460,126900,1
19460,107285,1
19460,11618,1
145530,287884,1
145592,10187,1
145592,21145,1
145592,515048,1
146404,10187,1
146603,28286,1
146667,126501,1
146667,518137,1
146774,89191,1
19373,144315,1
19373,152044,1
19373,192245,1
19373,12902,1
19373,10168,1
19373,10187,1
19367,287884,1
147184,22083,1
19337,287884,1
147399,10187,1
147399,150034,1
147399,135578,1
147957,287884,1
148290,10187,1
148515,10072,1
19266,162050,1
19266,105447,1
19266,65886,1
19266,74743,1
19266,14182,1
19266,10187,1
19238,544359,1
148829,117782,1
148829,519616,1
149160,10187,1
149160,152019,1
149707,553201,1
149740,12902,1
149869,34011,1
149891,287884,1
150034,25328,1
150034,28767,1
150034,33552,1
150034,36423,1
150034,17728,1
150034,20781,1
150034,22084,1
150034,70329,1
150034,74439,1
150034,68834,1
150034,56799,1
150034,42231,1
150034,45483,1
150034,48556,1
150034,79615,1
150034,125566,1
150034,132482,1
150034,513034,1
150034,513464,1
150034,515192,1
150034,518604,1
150034,524946,1
150034,194176,1
150034,157838,1
150034,543506,1
150957,10187,1
150983,79615,1
151013,52253,1
151041,10187,1
19100,10187,1
151100,11227,1
151100,287884,1
151133,35267,1
19090,18156,1
19090,11497,1
19090,15458,1
151341,287884,1
151501,15693,1
151777,287884,1
151904,287884,1
152044,26287,1
152056,43040,1
152120,10187,1
152120,515048,1
152259,287884,1
152346,287884,1
152687,10187,1
152687,150034,1
152767,544359,1
19009,18548,1
18982,287884,1
153891,13058,1
153928,11227,1
153938,14182,1
153999,10187,1
154212,10187,1
154230,18221,1
154293,10187,1
154293,287884,1
154387,56695,1
154387,84296,1
154387,524067,1
154646,152385,1
154764,14225,1
18899,529512,1
18899,10187,1
18899,12542,1
155194,10187,1
155275,10753,1
155275,21145,1
155619,10175,1
155619,192245,1
155619,151013,1
155668,10187,1
155872,287884,1
155930,287884,1
156453,529512,1
156696,287884,1
18823,10011,1
157257,11255,1
18803,287884,1
157584,14182,1
157767,32805,1
157767,524067,1
157838,192245,1
157838,523942,1
158252,192245,1
158252,92324,1
158562,287884,1
158651,32805,1
158651,43040,1
158691,10187,1
158774,10187,1
159201,160277,1
159201,259089,1
159201,92324,1
159401,21145,1
159866,287884,1
159958,580579,1
160024,287884,1
160209,14212,1
160277,17720,1
160355,518137,1
160355,91391,1
160427,14225,1
160441,287884,1
18670,76362,1
18670,10187,1
18670,10041,1
18670,10072,1
18670,10110,1
18666,287884,1
18666,117782,1
18666,119499,1
18666,91875,1
18666,15310,1
161079,43040,1
161080,529512,1
18639,10011,1
161574,10753,1
161641,515048,1
162050,26287,1
162050,12506,1
162050,133601,1
162211,14705,1
162211,142898,1
162211,184778,1
162733,21145,1
18586,287884,1
18586,12902,1
163081,21145,1
163081,553201,1
163194,43040,1
163194,29537,1
163194,29582,1
163351,10187,1
163602,553201,1
163602,287884,1
163640,151013,1
163640,515048,1
18548,520435,1
18548,522853,1
18548,19715,1
18548,13031,1
18548,12506,1
18548,11557,1
163929,21145,1
163929,10187,1
163951,43040,1
164254,10753,1
164254,515048,1
164791,150034,1
164856,151013,1
164863,287884,1
165152,10175,1
165152,523942,1
165227,10187,1
165646,287884,1
166266,168080,1
18437,206851,1
18437,139280,1
18437,139378,1
18436,520210,1
18436,515933,1
18436,94980,1
18422,528100,1
18422,66934,1
166976,10187,1
167155,10187,1
167908,287884,1
168481,11752,1
168481,147184,1
168836,14182,1
169145,14225,1
169145,151013,1
169145,529516,1
169169,553201,1
169226,151013,1
170246,287884,1
170407,287884,1
170450,96115,1
170450,512716,1
170539,53285,1
170539,91391,1
170829,518137,1
170829,134869,1
170829,138585,1
170865,287884,1
171009,10753,1
171009,519616,1
171455,529512,1
171575,11560,1
171881,287884,1
171935,553201,1
172508,287884,1
18221,238644,1
18221,168020,1
18221,10168,1
173725,10187,1
174255,12763,1
174299,10187,1
174319,580579,1
174319,515048,1
174350,175964,1
174384,22083,1
174384,520727,1
174630,11227,1
174630,13312,1
174644,553201,1
174672,12506,1
174777,10187,1
174792,10187,1
18178,10187,1
175232,35267,1
175459,11255,1
175459,10396,1
175459,40458,1
175459,30541,1
175459,22521,1
175459,25318,1
175459,22083,1
175459,50431,1
175459,47546,1
175459,44903,1
175459,53467,1
175459,67241,1
175459,65705,1
175459,72892,1
175459,70573,1
175459,90896,1
175459,91507,1
175459,134107,1
175459,156005,1
175459,163929,1
175459,526639,1
175459,249693,1
175459,284058,1
18156,529808,1
18156,513354,1
18156,18436,1
18156,12858,1
18156,10603,1
175964,27422,1
176534,553201,1
176721,287884,1
177278,287884,1
177603,22083,1
18113,519616,1
18113,178101,1
18113,152428,1
177717,10187,1
178101,19460,1
178101,16908,1
178101,34909,1
178101,26065,1
178101,26666,1
178101,149891,1
178181,287884,1
178237,909818,1
178487,28286,1
178487,24291,1
178487,521584,1
178668,21145,1
178668,10187,1
178957,553201,1
179771,287884,1
180020,10187,1
180111,515048,1
180403,19443,1
180403,19564,1
180403,521812,1
180783,66934,1
181099,21145,1
181099,519616,1
182003,200973,1
182048,553201,1
182773,287884,1
17991,10187,1
183567,22521,1
184456,66934,1
184476,553201,1
185934,287884,1
186163,287884,1
187052,287884,1
187227,544359,1
188519,11752,1
189011,10187,1
189011,515048,1
189054,10187,1
189258,287884,1
190297,160453,1
190297,512717,1
190416,529516,1
17763,519616,1
194176,150034,1
17759,287884,1
17759,11618,1
17759,10187,1
194655,519616,1
194655,175459,1
195664,10187,1
17738,15693,1
17738,10187,1
17728,10187,1
196901,909818,1
17720,157767,1
17720,115617,1
196985,12506,1
197565,10187,1
197575,553201,1
198507,100586,1
200627,287884,1
200962,529516,1
203682,31073,1
17602,287884,1
17602,10187,1
207122,13316,1
207122,133601,1
207463,12763,1
207463,18221,1
212160,22083,1
212160,25318,1
212160,47850,1
212160,66695,1
212879,10175,1
212879,105362,1
213743,22343,1
213743,34011,1
217737,33191,1
217737,100586,1
17480,10168,1
224500,114213,1
17421,541412,1
17421,533103,1
17421,518690,1
17421,520817,1
17421,514997,1
17421,105436,1
17421,361803,1
17421,78331,1
17421,42241,1
17421,36384,1
17421,37058,1
17421,21911,1
17421,25939,1
17421,20925,1
17421,10099,1
226452,21911,1
226452,22083,1
226452,522790,1
226708,12506,1
226708,524067,1
230802,62193,1
17379,10072,1
238044,190635,1
238044,519616,1
238644,18221,1
239873,12763,1
241046,553201,1
249693,523942,1
249693,152385,1
17290,10041,1
17286,10041,1
264828,12542,1
287884,10539,1
287884,10396,1
287884,11433,1
287884,11786,1
287884,11874,1
287884,11886,1
287884,12674,1
287884,14631,1
287884,14871,1
287884,15176,1
287884,15210,1
287884,16100,1
287884,16315,1
287884,18327,1
287884,18030,1
287884,18178,1
287884,18437,1
287884,19125,1
287884,19825,1
287884,21345,1
287884,20792,1
287884,20715,1
287884,22343,1
287884,21700,1
287884,23159,1
287884,24314,1
287884,23800,1
287884,23812,1
287884,23858,1
287884,24088,1
287884,23596,1
287884,23619,1
287884,23419,1
287884,24387,1
287884,24671,1
287884,25371,1
287884,25131,1
287884,25509,1
287884,25530,1
287884,26794,1
287884,26316,1
287884,26439,1
287884,27296,1
287884,27985,1
287884,28782,1
287884,29111,1
287884,29291,1
287884,28791,1
287884,31022,1
287884,32300,1
287884,31786,1
287884,33919,1
287884,34106,1
287884,33325,1
287884,33382,1
287884,35865,1
287884,35461,1
287884,35129,1
287884,34802,1
287884,36201,1
287884,36227,1
287884,37540,1
287884,38182,1
287884,39233,1
287884,40565,1
287884,40458,1
287884,40037,1
287884,42118,1
287884,42231,1
287884,42267,1
287884,41849,1
287884,41331,1
287884,41385,1
287884,41544,1
287884,42736,1
287884,42750,1
287884,43928,1
287884,43814,1
287884,44152,1
287884,45151,1
287884,45282,1
287884,45398,1
287884,44554,1
287884,45483,1
287884,46943,1
287884,46603,1
287884,46657,1
287884,45876,1
287884,48421,1
287884,48556,1
287884,48277,1
287884,50431,1
287884,49618,1
287884,51844,1
287884,51611,1
287884,50885,1
287884,53352,1
287884,52903,1
287884,52579,1
287884,52798,1
287884,52191,1
287884,52427,1
287884,54184,1
287884,54283,1
287884,53796,1
287884,53743,1
287884,54911,1
287884,55630,1
287884,55401,1
287884,55508,1
287884,56542,1
287884,56726,1
287884,56799,1
287884,56146,1
287884,56350,1
287884,57851,1
287884,58585,1
287884,58730,1
287884,57934,1
287884,59018,1
287884,60215,1
287884,60481,1
287884,60054,1
287884,61930,1
287884,61398,1
287884,61234,1
287884,62262,1
287884,62570,1
287884,62020,1
287884,64365,1
287884,64464,1
287884,64468,1
287884,63998,1
287884,63838,1
287884,65000,1
287884,65054,1
287884,66718,1
287884,66205,1
287884,66230,1
287884,66309,1
287884,66977,1
287884,67024,1
287884,67055,1
287884,67241,1
287884,68360,1
287884,69923,1
287884,69599,1
287884,69783,1
287884,69262,1
287884,69315,1
287884,71015,1
287884,71752,1
287884,71779,1
287884,72902,1
287884,71855,1
287884,73110,1
287884,73114,1
287884,74326,1
287884,74439,1
287884,74669,1
287884,76412,1
287884,76506,1
287884,76194,1
287884,75581,1
287884,75141,1
287884,77285,1
287884,77211,1
287884,76941,1
287884,79204,1
287884,77770,1
287884,77360,1
287884,80388,1
287884,81176,1
287884,83319,1
287884,82772,1
287884,84758,1
287884,83827,1
287884,84217,1
287884,88378,1
287884,91820,1
287884,92208,1
287884,91507,1
287884,90201,1
287884,90331,1
287884,89155,1
287884,89635,1
287884,95025,1
287884,94100,1
287884,94152,1
287884,94528,1
287884,93284,1
287884,92683,1
287884,92734,1
287884,96745,1
287884,96270,1
287884,95935,1
287884,98471,1
287884,97946,1
287884,102359,1
287884,102416,1
287884,101791,1
287884,101052,1
287884,98544,1
287884,103306,1
287884,104473,1
287884,104007,1
287884,108478,1
287884,108566,1
287884,108738,1
287884,107690,1
287884,108042,1
287884,106495,1
287884,105369,1
287884,105406,1
287884,109669,1
287884,110007,1
287884,110276,1
287884,111837,1
287884,114050,1
287884,114379,1
287884,114392,1
287884,113544,1
287884,113565,1
287884,112402,1
287884,112466,1
287884,116777,1
287884,115572,1
287884,115674,1
287884,116303,1
287884,115546,1
287884,115046,1
287884,118960,1
287884,118973,1
287884,118431,1
287884,118617,1
287884,117521,1
287884,118318,1
287884,119819,1
287884,119860,1
287884,119668,1
287884,121959,1
287884,121996,1
287884,122334,1
287884,121031,1
287884,121084,1
287884,125369,1
287884,125566,1
287884,124948,1
287884,126393,1
287884,125940,1
287884,126061,1
287884,130835,1
287884,131537,1
287884,129780,1
287884,127493,1
287884,128738,1
287884,132828,1
287884,133079,1
287884,132382,1
287884,131984,1
287884,133953,1
287884,134100,1
287884,137299,1
287884,137597,1
287884,138011,1
287884,144052,1
287884,144110,1
287884,140877,1
287884,139657,1
287884,145195,1
287884,145592,1
287884,144604,1
287884,147925,1
287884,147927,1
287884,148473,1
287884,146988,1
287884,147036,1
287884,147267,1
287884,150364,1
287884,148726,1
287884,149414,1
287884,153938,1
287884,154646,1
287884,154748,1
287884,152687,1
287884,153375,1
287884,153527,1
287884,152259,1
287884,152346,1
287884,151536,1
287884,157584,1
287884,157585,1
287884,155275,1
287884,155286,1
287884,155668,1
287884,156380,1
287884,156696,1
287884,162170,1
287884,162599,1
287884,162861,1
287884,161080,1
287884,161574,1
287884,161730,1
287884,159660,1
287884,159866,1
287884,159958,1
287884,160355,1
287884,161028,1
287884,161038,1
287884,158352,1
287884,158590,1
287884,158622,1
287884,164124,1
287884,164248,1
287884,164808,1
287884,164863,1
287884,163602,1
287884,163640,1
287884,166794,1
287884,166967,1
287884,167155,1
287884,167173,1
287884,165145,1
287884,166266,1
287884,166595,1
287884,166767,1
287884,172908,1
287884,173160,1
287884,173205,1
287884,173257,1
287884,173853,1
287884,173868,1
287884,170798,1
287884,170829,1
287884,171575,1
287884,171881,1
287884,172013,1
287884,170133,1
287884,170407,1
287884,170458,1
287884,170539,1
287884,168043,1
287884,168481,1
287884,168683,1
287884,175174,1
287884,175309,1
287884,174792,1
287884,173877,1
287884,174168,1
287884,174319,1
287884,174511,1
287884,174567,1
287884,174789,1
287884,183446,1
287884,183656,1
287884,183789,1
287884,183813,1
287884,184662,1
287884,185024,1
287884,179771,1
287884,180064,1
287884,180111,1
287884,180207,1
287884,181512,1
287884,178237,1
287884,178252,1
287884,178721,1
287884,179246,1
287884,179605,1
287884,176721,1
287884,177642,1
287884,177717,1
287884,188526,1
287884,188823,1
287884,190073,1
287884,188325,1
287884,185332,1
287884,186896,1
287884,187052,1
287884,197321,1
287884,195664,1
287884,194176,1
287884,194486,1
287884,194491,1
287884,194795,1
287884,195587,1
287884,190935,1
287884,191542,1
287884,191658,1
287884,192086,1
287884,192098,1
287884,192705,1
287884,209528,1
287884,210840,1
287884,200627,1
287884,252044,1
287884,256623,1
287884,231168,1
287884,290285,1
287884,298502,1
287884,307621,1
287884,269054,1
287884,270968,1
287884,280345,1
287884,512319,1
287884,513217,1
287884,512717,1
287884,513662,1
287884,513463,1
287884,515130,1
287884,514045,1
287884,515687,1
287884,515295,1
287884,518220,1
287884,516663,1
287884,519140,1
287884,519144,1
287884,518521,1
287884,518706,1
287884,518715,1
287884,520435,1
287884,519346,1
287884,520582,1
287884,521635,1
287884,521812,1
287884,522991,1
287884,523034,1
287884,522855,1
287884,525364,1
287884,525393,1
287884,524612,1
287884,524946,1
287884,529175,1
287884,529253,1
287884,526406,1
287884,527048,1
287884,530449,1
287884,529992,1
287884,531009,1
287884,532704,1
287884,532800,1
287884,532124,1
287884,533436,1
287884,541855,1
287884,543465,1
287884,540248,1
287884,537128,1
287884,546044,1
287884,554008,1
287884,549620,1
287884,557395,1
287884,580819,1
287884,581422,1
294178,10187,1
294178,12109,1
298502,10187,1
17155,580497,1
17155,565971,1
17155,539830,1
17155,533946,1
17155,525364,1
17155,519508,1
17155,517012,1
17155,514689,1
17155,131570,1
17155,125443,1
17155,120798,1
17155,121970,1
17155,125114,1
17155,117040,1
17155,118960,1
17155,89155,1
17155,79427,1
17155,69343,1
17155,64325,1
17155,62570,1
17155,49618,1
17155,39233,1
17155,31860,1
17155,29582,1
17155,25334,1
17155,19238,1
17155,18899,1
17155,18065,1
17155,15929,1
17155,14703,1
17155,13033,1
17155,12311,1
17155,11197,1
17155,10514,1
300334,11618,1
300334,65524,1
17143,10011,1
307621,10175,1
341512,520727,1
17061,10050,1
17061,10168,1
17016,10041,1
434891,10011,1
434891,10072,1
17000,10110,1
16973,287884,1
485278,12902,1
485278,133019,1
485278,146418,1
485278,287884,1
16908,175964,1
16908,162050,1
16908,110653,1
16908,90867,1
16908,14705,1
511841,10011,1
511841,10072,1
511842,10110,1
16869,10011,1
512041,12902,1
16800,287884,1
512179,10110,1
512179,10168,1
512179,150034,1
512179,287884,1
512305,12091,1
512326,25529,1
512326,15929,1
512326,13033,1
512326,14703,1
512326,37003,1
512326,27761,1
512326,60365,1
512326,69343,1
512326,71363,1
512326,93886,1
512326,112156,1
512326,148220,1
512326,160453,1
512326,171935,1
512326,190416,1
512326,184662,1
512326,517012,1
512326,525836,1
512326,526639,1
512326,529018,1
512326,529128,1
512513,10011,1
512513,10072,1
512514,12055,1
512716,66934,1
512716,520403,1
512716,287884,1
512717,10799,1
512717,55210,1
512717,529808,1
512928,10072,1
16540,10011,1
513034,10041,1
513034,10110,1
513217,10168,1
513217,10187,1
513217,19478,1
513266,10041,1
513266,18548,1
513354,10969,1
513354,22884,1
513354,24399,1
513354,17061,1
513354,34011,1
513354,34392,1
513354,32315,1
513354,41665,1
513354,35588,1
513354,61273,1
513354,512717,1
513354,520579,1
513376,14705,1
513376,49043,1
513376,47196,1
513376,104713,1
513376,152019,1
16430,529512,1
16430,207122,1
16430,175459,1
16430,162050,1
16430,151133,1
16430,145371,1
16430,138585,1
16430,74743,1
16430,61360,1
16430,55210,1
16430,12542,1
16430,11618,1
16430,10168,1
513463,10072,1
513464,150034,1
513662,14225,1
513662,178945,1
16360,10011,1
513702,10187,1
513703,287884,1
16315,287884,1
16315,11227,1
16292,553201,1
16292,287884,1
514126,10072,1
16234,10072,1
16214,287884,1
16214,75922,1
16214,10110,1
514689,14705,1
514689,11560,1
514689,37845,1
514689,152044,1
514689,178945,1
514690,10168,1
514690,11618,1
514690,111665,1
