bodyId,type,instance,class,superclass,somaSide,rootSide,status,hemibrainType,flywireType
46590,PFNd,PFNd(PB04)_L6_C5,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
46707,ER3w_a,ER3w_a_L,CX,cb_intrinsic,L,,Traced,ER3w_a,ER3w
46764,EL,EL_R,CX,cb_intrinsic,R,,Traced,EL,EL
47036,ER3d_a,ER3d_a_R,CX,cb_intrinsic,R,,Traced,ER3d_a,"ER3d_a,ER3d_c"
47186,ER3m,ER3m_R,CX,cb_intrinsic,R,,Traced,ER3m,ER3m
47194,PFNa,PFNa(PB03)_R8_C3,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
47271,ER3p_a,ER3p_a_L,CX,cb_intrinsic,L,,Traced,ER3p_a,ER3p
47348,hDeltaJ,hDeltaJ_11_C9,CX,cb_intrinsic,L,,Traced,hDeltaJ,hDeltaJ
47369,PFNv,PFNv(PB05)_R6_C5,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
47464,ER3d_d,ER3d_d_R,CX,cb_intrinsic,R,,Traced,ER3d_d,ER3d_d
47528,PFNd,PFNd(PB04)_L4_C3,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
47619,PFNa,PFNa(PB03)_R3_C8,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
47687,PFNa,PFNa(PB03)_R8_C3,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
47796,FC1A,FC1A_C1_R,CX,cb_intrinsic,R,,Traced,FC1A,"FC1A,FC1B,FC1F"
47859,ER3d_c,ER3d_c_R,CX,cb_intrinsic,R,,Traced,ER3d_c,"ER3d_a,ER3d_c"
47996,FC3_b,FC3_b_C1_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
48096,ER3p_a,ER3p_a_L,CX,cb_intrinsic,L,,Traced,ER3p_a,ER3p
48248,FC1A,FC1A_C8_R,CX,cb_intrinsic,R,,Traced,FC1A,"FC1A,FC1B,FC1F"
48277,FC1F,FC1F_C2_L,CX,cb_intrinsic,L,,Traced,FC1F,"FC1A,FC1B,FC1F"
48291,ER3w_b,ER3w_b_L,CX,cb_intrinsic,L,,Traced,ER3w_b,ER3w
48318,ER3d_c,ER3d_c_L,CX,cb_intrinsic,L,,Traced,ER3d_c,"ER3d_a,ER3d_c"
48524,FC1A,FC1A_C8_L,CX,cb_intrinsic,L,,Traced,FC1A,"FC1A,FC1B,FC1F"
48556,FC1D,FC1D_C9_L,CX,cb_intrinsic,L,,Traced,FC1D,FC1D
48583,FC3_a,FC3_a_C7_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
48642,hDeltaG,hDeltaG_08_C5,CX,cb_intrinsic,L,,Traced,hDeltaG,hDeltaG
48667,PFNv,PFNv(PB05)_R3_C8,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
48713,hDeltaL,hDeltaL_02_C2,CX,cb_intrinsic,R,,Traced,hDeltaL,hDeltaL
48956,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
49002,ER3p_a,ER3p_a_L,CX,cb_intrinsic,L,,Traced,ER3p_a,ER3p
49288,PFR_a,PFR_a(PB11a)_R3_C7,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
49378,ER3d_c,ER3d_c_R,CX,cb_intrinsic,R,,Traced,ER3d_c,"ER3d_a,ER3d_c"
49630,PFNv,PFNv(PB05)_L6_C5,CX,cb_intrinsic,L,,Traced,PFNv,PFNv
49839,PFNv,PFNv(PB05)_R6_C5,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
49869,ER3p_b,ER3p_b_R,CX,cb_intrinsic,R,,Traced,ER3p_b,ER3p
49952,hDeltaG,hDeltaG_04_C3,CX,cb_intrinsic,R,,Traced,hDeltaG,hDeltaG
50007,ER3p_a,ER3p_a_L,CX,cb_intrinsic,L,,Traced,ER3p_a,ER3p
50327,hDeltaI,hDeltaI_09_C8,CX,cb_intrinsic,L,,Traced,hDeltaI,hDeltaI
50431,FC2C,FC2C_C8_R,CX,cb_intrinsic,R,,Traced,FC2C,FC2C
50461,FC2B,FC2B_C9_R,CX,cb_intrinsic,R,,Traced,FC2B,FC2B
50694,ER3w_b,ER3w_b_L,CX,cb_intrinsic,L,,Traced,ER3w_b,ER3w
50808,ER4d,ER4d_L,CX,cb_intrinsic,L,,Traced,ER4d,ER4d
50885,FC2C,FC2C_C2_L,CX,cb_intrinsic,L,,Traced,FC2C,FC2C
50888,ER2_c,ER2_c_L,CX,cb_intrinsic,L,,Traced,ER2_c,ER2
50891,FC3_a,FC3_a_C3_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
50905,FC1E,FC1E_C1_R,CX,cb_intrinsic,R,,Traced,FC1E,FC1C
50984,PFNm_a,PFNm_a_R8_C3,CX,cb_intrinsic,R,,Traced,PFNm_a,PFNm
51159,EL,EL_R,CX,cb_intrinsic,R,,Traced,EL,EL
51365,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
51382,ER3d_b,ER3d_b_L,CX,cb_intrinsic,L,,Traced,ER3d_b,ER3d_b
51458,hDeltaJ,hDeltaJ_05_C5,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
51509,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
51519,FC1E,FC1E_C9_L,CX,cb_intrinsic,L,,Traced,FC1E,FC1C
51555,EL,EL_L,CX,cb_intrinsic,L,,Traced,EL,EL
51611,FC3_b,FC3_b_C2_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
51619,PFNa,PFNa(PB03)_L5_C4,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
51622,PFNm_a,PFNm_a_R7_C4,CX,cb_intrinsic,R,,Traced,PFNm_a,PFNm
51782,FC2C,FC2C_C2_R,CX,cb_intrinsic,R,,Traced,FC2C,FC2C
52027,FC3_a,FC3_a_C1_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
52041,PFGs,PFGs(PB10)_L2_C2,CX,cb_intrinsic,L,,Traced,PFGs,PFGs
52191,hDeltaK,hDeltaK_12_C10,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
52427,FC1A,FC1A_C4_L,CX,cb_intrinsic,L,,Traced,FC1A,"FC1A,FC1B,FC1F"
52579,hDeltaL,hDeltaL_05_C5,CX,cb_intrinsic,R,,Traced,hDeltaL,hDeltaL
52647,PFNa,PFNa(PB03)_R6_C5,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
52649,FC3_a,FC3_a_C2_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
52798,hDeltaL,hDeltaL_10_C8,CX,cb_intrinsic,L,,Traced,hDeltaL,hDeltaL
52832,ER3m,ER3m_R,CX,cb_intrinsic,R,,Traced,ER3m,ER3m
52846,PFNa,PFNa(PB03)_R6_C5,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
52903,PFNd,PFNd(PB04)_R6_C4,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
52966,FC3_a,FC3_a_C2_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
53043,PFNd,PFNd(PB04)_L5_C4,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
53086,PEN_a(PEN1),PEN_a(PB06a)_L6,CX,cb_intrinsic,L,,Traced,PEN_a(PEN1),PEN_a(PEN1)
53176,PFNa,PFNa(PB03)_R6_C5,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
53352,FC1D,FC1D_C7_R,CX,cb_intrinsic,R,,Traced,FC1D,FC1D
53618,ER3p_b,ER3p_b_L,CX,cb_intrinsic,L,,Traced,ER3p_b,ER3p
53745,ER3p_a,ER3p_a_L,CX,cb_intrinsic,L,,Traced,ER3p_a,ER3p
53755,PFR_a,PFR_a(PB11a)_R4_C6,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
53796,PFNp_c,PFNp_c,CX,cb_intrinsic,L,,Traced,PFNp_c,PFNp
53837,FC3_a,FC3_a_C6_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
54184,FC1A,FC1A_C3_L,CX,cb_intrinsic,L,,Traced,FC1A,"FC1A,FC1B,FC1F"
54283,FC1A,FC1A_C2_L,CX,cb_intrinsic,L,,Traced,FC1A,"FC1A,FC1B,FC1F"
54443,hDeltaA,hDeltaA_12_C10,CX,cb_intrinsic,L,,Traced,hDeltaA,hDeltaA
54597,ER1_a,ER1_a_L,CX,cb_intrinsic,L,,Traced,ER1_a,ER1
54776,PFNd,PFNd(PB04)_R6_C4,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
54911,FC1F,FC1F_C7_L,CX,cb_intrinsic,L,,Traced,FC1F,"FC1A,FC1B,FC1F"
54912,ER3d_b,ER3d_b_L,CX,cb_intrinsic,L,,Traced,ER3d_b,ER3d_b
55037,FC3_b,FC3_b_C8_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
55049,FC3_c,FC3_c_C4_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
55094,hDeltaD,hDeltaD_07_C4,CX,cb_intrinsic,L,,Traced,hDeltaD,hDeltaD
55143,hDeltaJ,hDeltaJ_03_C3,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
55401,FC2A,FC2A_C9_R,CX,cb_intrinsic,R,,Traced,FC2A,FC2A
55415,FC2B,FC2B_C1_R,CX,cb_intrinsic,R,,Traced,FC2B,FC2B
55481,PFNp_c,PFNp_c,CX,cb_intrinsic,L,,Traced,PFNp_c,PFNp
55527,PEN_b(PEN2),PEN_b(PB06b)_R6,CX,cb_intrinsic,R,,Traced,PEN_b(PEN2),PEN_b(PEN2)
55538,FC3_a,FC3_a_C5_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
55630,EPGt,EPGt(PB09)_R9,CX,cb_intrinsic,R,,Traced,EPGt,EPGt
56106,FC1E,FC1E_C7_R,CX,cb_intrinsic,R,,Traced,FC1E,FC1C
56146,FC1D,FC1D_C3_L,CX,cb_intrinsic,L,,Traced,FC1D,FC1D
56382,FC2A,FC2A_C6_L,CX,cb_intrinsic,L,,Traced,FC2A,FC2A
56466,FC3_a,FC3_a_C5_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
56542,hDeltaK,hDeltaK_12_C10,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
56545,FC3_b,FC3_b_C8_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
56581,FC1D,FC1D_C4_R,CX,cb_intrinsic,R,,Traced,FC1D,FC1D
56607,FC3_b,FC3_b_C4_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
56635,FC1E,FC1E_C1_R,CX,cb_intrinsic,R,,Traced,FC1E,FC1C
56726,hDeltaL,hDeltaL_13_C11,CX,cb_intrinsic,L,,Traced,hDeltaL,hDeltaL
56799,FC1A,FC1A_C9_L,CX,cb_intrinsic,L,,Traced,FC1A,"FC1A,FC1B,FC1F"
56839,FC3_b,FC3_b_C3_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
56905,FC2C,FC2C_C9_L,CX,cb_intrinsic,L,,Traced,FC2C,FC2C
56993,ER3a_a,ER3a_a_L,CX,cb_intrinsic,L,,Traced,ER3a_a,ER3a
57309,FC1B,FC1B_C7_R,CX,cb_intrinsic,R,,Traced,FC1B,"FC1A,FC1B,FC1F"
57384,PFR_a,PFR_a(PB11a)_R5_C5,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
57536,PFNp_c,PFNp_c,CX,cb_intrinsic,L,,Traced,PFNp_c,PFNp
57587,FC3_a,FC3_a_C4_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
57591,EPGt,EPGt(PB09)_L9,CX,cb_intrinsic,L,,Traced,EPGt,EPGt
57600,PFNm_b,PFNm_b_R7_C4,CX,cb_intrinsic,R,,Traced,PFNm_b,PFNm
57603,FC2C,FC2C_C9_L,CX,cb_intrinsic,L,,Traced,FC2C,FC2C
57625,hDeltaG,hDeltaG_12_C7,CX,cb_intrinsic,L,,Traced,hDeltaG,hDeltaG
58073,FC1D,FC1D_C8_R,CX,cb_intrinsic,R,,Traced,FC1D,FC1D
58113,FC1C_b,FC1C_C7_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
58335,FC3_b,FC3_b_C7_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
58447,hDeltaC,hDeltaC_07_C6,CX,cb_intrinsic,R,,Traced,hDeltaC,hDeltaC
58561,PFGs,PFGs(PB10)_L8_C8,CX,cb_intrinsic,L,,Traced,PFGs,PFGs
58565,FC1B,FC1B_C8_L,CX,cb_intrinsic,L,,Traced,FC1B,"FC1A,FC1B,FC1F"
58585,PFNm_a,PFNm_a_L8_C7,CX,cb_intrinsic,L,,Traced,PFNm_a,PFNm
58834,EL,EL_R,CX,cb_intrinsic,R,,Traced,EL,EL
59108,PFR_a,PFR_a(PB11a)_R6_C4,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
59230,ER3m,ER3m_R,CX,cb_intrinsic,R,,Traced,ER3m,ER3m
59288,PFR_a,PFR_a(PB11a)_R3_C7,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
59337,ER3w_b,ER3w_b_L,CX,cb_intrinsic,L,,Traced,ER3w_b,ER3w
59719,FC1D,FC1D_C1_R,CX,cb_intrinsic,R,,Traced,FC1D,FC1D
59735,PFNm_a,PFNm_a_R2_C9,CX,cb_intrinsic,R,,Traced,PFNm_a,PFNm
59806,FC3_c,FC3_c_C6_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
59813,FC1D,FC1D_C6_L,CX,cb_intrinsic,L,,Traced,FC1D,FC1D
59969,hDeltaA,hDeltaA_14_C12,CX,cb_intrinsic,L,,Traced,hDeltaA,hDeltaA
59983,PFNv,PFNv(PB05)_R4_C7,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
59994,PFR_b,PFR_b(PB11b)_L4_C5,CX,cb_intrinsic,L,,Traced,PFR_b,PFR_b
60086,hDeltaJ,hDeltaJ_11_C9,CX,cb_intrinsic,L,,Traced,hDeltaJ,hDeltaJ
60215,FC1B,FC1B_C9_L,CX,cb_intrinsic,L,,Traced,FC1B,"FC1A,FC1B,FC1F"
60323,FC1A,FC1A_C3_R,CX,cb_intrinsic,R,,Traced,FC1A,"FC1A,FC1B,FC1F"
60361,PFNa,PFNa(PB03)_R4_C7,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
60449,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
60474,FC3_b,FC3_b_C6_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
60481,PFNp_a,PFNp_a,CX,cb_intrinsic,R,,Traced,PFNp_a,PFNp
60586,FC3_a,FC3_a_C2_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
60670,FC2C,FC2C_C1_R,CX,cb_intrinsic,R,,Traced,FC2C,FC2C
61234,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
61273,ER1_b,ER1_b_L,CX,cb_intrinsic,L,,Traced,ER1_b,ER1
61290,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
61451,hDeltaL,hDeltaL_03_C3,CX,cb_intrinsic,R,,Traced,hDeltaL,hDeltaL
61553,PFR_a,PFR_a(PB11a)_R2_C8,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
61568,FC1D,FC1D_C3_R,CX,cb_intrinsic,R,,Traced,FC1D,FC1D
61590,EL,EL_R,CX,cb_intrinsic,R,,Traced,EL,EL
61731,FC3_c,FC3_c_C4_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
61845,EL,EL_L,CX,cb_intrinsic,L,,Traced,EL,EL
61930,FC1C_b,FC1C_C3_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
61978,FC1D,FC1D_C7_L,CX,cb_intrinsic,L,,Traced,FC1D,FC1D
62262,FC1C_b,FC1C_C3_L,CX,cb_intrinsic,L,,Traced,FC1C,FC1C
62443,FC1F,FC1F_C7_L,CX,cb_intrinsic,L,,Traced,FC1F,"FC1A,FC1B,FC1F"
62463,PFNa,PFNa(PB03)_L6_C5,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
62712,FC1E,FC1E_C3_R,CX,cb_intrinsic,R,,Traced,FC1E,FC1C
62821,FC1D,FC1D_C8_R,CX,cb_intrinsic,R,,Traced,FC1D,FC1D
62962,FC3_b,FC3_b_C8_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
63179,hDeltaJ,hDeltaJ_02_C2,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
63277,hDeltaF,hDeltaF_05_C2b,CX,cb_intrinsic,R,,Traced,hDeltaF,hDeltaF
63782,ER3d_c,ER3d_c_L,CX,cb_intrinsic,L,,Traced,ER3d_c,"ER3d_a,ER3d_c"
63838,FC1D,FC1D_C9_L,CX,cb_intrinsic,L,,Traced,FC1D,FC1D
64029,PFNa,PFNa(PB03)_L6_C5,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
64139,FC1C_a,FC1C_a_C1_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
64270,FC2C,FC2C_C8_L,CX,cb_intrinsic,L,,Traced,FC2C,FC2C
64298,PFNp_b,PFNp_b,CX,cb_intrinsic,L,,Traced,PFNp_b,PFNp
64541,PFNa,PFNa(PB03)_L4_C3,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
64591,FC1E,FC1E_C4_L,CX,cb_intrinsic,L,,Traced,FC1E,FC1C
64684,FC3_c,FC3_c_C9_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
64842,FC1E,FC1E_C1_R,CX,cb_intrinsic,R,,Traced,FC1E,FC1C
65180,PFNm_a,PFNm_a_L2_C1,CX,cb_intrinsic,L,,Traced,PFNm_a,PFNm
65579,FC3_a,FC3_a_C4_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
65722,PFNp_e,PFNp_e,CX,cb_intrinsic,R,,Traced,PFNp_e,PFNp
65947,FC1F,FC1F_C4_L,CX,cb_intrinsic,L,,Traced,FC1F,"FC1A,FC1B,FC1F"
66205,FC3_c,FC3_c_C4_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
66309,FC1D,FC1D_C6_L,CX,cb_intrinsic,L,,Traced,FC1D,FC1D
66418,FC3_b,FC3_b_C9_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
66479,FC1C_a,FC1C_a_C6_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
66644,hDeltaJ,hDeltaJ_10_C8,CX,cb_intrinsic,L,,Traced,hDeltaJ,hDeltaJ
66750,FC2C,FC2C_C4_R,CX,cb_intrinsic,R,,Traced,FC2C,FC2C
66841,PFNa,PFNa(PB03)_L9_C9,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
67006,FC1F,FC1F_C8_L,CX,cb_intrinsic,L,,Traced,FC1F,"FC1A,FC1B,FC1F"
67019,PFNa,PFNa(PB03)_R4_C7,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
67024,FC1D,FC1D_C2_L,CX,cb_intrinsic,L,,Traced,FC1D,FC1D
67055,hDeltaL,hDeltaL_04_C4,CX,cb_intrinsic,R,,Traced,hDeltaL,hDeltaL
67167,hDeltaA,hDeltaA_03_C3,CX,cb_intrinsic,R,,Traced,hDeltaA,hDeltaA
67174,ER1_a,ER1_a_R,CX,cb_intrinsic,R,,Traced,ER1_a,ER1
67250,FC1B,FC1B_C7_L,CX,cb_intrinsic,L,,Traced,FC1B,"FC1A,FC1B,FC1F"
67361,FC2B,FC2B_C2_R,CX,cb_intrinsic,R,,Traced,FC2B,FC2B
67456,FC1B,FC1B_C4_L,CX,cb_intrinsic,L,,Traced,FC1B,"FC1A,FC1B,FC1F"
67598,PFNp_c,PFNp_c,CX,cb_intrinsic,L,,Traced,PFNp_c,PFNp
67717,FC1C_a,FC1C_a_C8_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
67741,FC2B,FC2B_C6_R,CX,cb_intrinsic,R,,Traced,FC2B,FC2B
68039,FC1B,FC1B_C1_R,CX,cb_intrinsic,R,,Traced,FC1B,"FC1A,FC1B,FC1F"
68121,FC1F,FC1F_C3_L,CX,cb_intrinsic,L,,Traced,FC1F,"FC1A,FC1B,FC1F"
68271,FC2B,FC2B_C7_L,CX,cb_intrinsic,L,,Traced,FC2B,FC2B
68438,PFNp_a,PFNp_a,CX,cb_intrinsic,R,,Traced,PFNp_a,PFNp
68502,FC2C,FC2C_C1_L,CX,cb_intrinsic,L,,Traced,FC2C,FC2C
68579,FC2C,FC2C_C5_R,CX,cb_intrinsic,R,,Traced,FC2C,FC2C
68775,hDeltaD,hDeltaD_08_C5,CX,cb_intrinsic,L,,Traced,hDeltaD,hDeltaD
69064,PFR_a,PFR_a(PB11a)_R1_C1_irreg,CX,cb_intrinsic,L,,Traced,PFR_a,PFR_a
69106,FC1E,FC1E_C2_R,CX,cb_intrinsic,R,,Traced,FC1E,FC1C
69262,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
69315,FC1C_b,FC1C_C6_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
69319,ER1_a,ER1_a_R,CX,cb_intrinsic,R,,Traced,ER1_a,ER1
69454,ER3a_d,ER3a_d_L,CX,cb_intrinsic,L,,Traced,ER3a_d,ER3a
69515,PFNd,PFNd(PB04)_R4_C6,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
69541,PFNm_a,PFNm_a_R4_C7,CX,cb_intrinsic,R,,Traced,PFNm_a,PFNm
69599,PFNp_e,PFNp_e,CX,cb_intrinsic,L,,Traced,PFNp_e,PFNp
69704,hDeltaI,hDeltaI_02_C2,CX,cb_intrinsic,R,,Traced,hDeltaI,hDeltaI
69783,FC,FC1C(?)_C3_L,CX,cb_intrinsic,L,,Traced,,
69923,FC1F,FC1F_C1_R,CX,cb_intrinsic,R,,Traced,FC1F,"FC1A,FC1B,FC1F"
69954,hDeltaC,hDeltaC_05_C5,CX,cb_intrinsic,R,,Traced,hDeltaC,hDeltaC
70230,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
70307,PFNa,PFNa(PB03)_L7_C6,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
70329,hDeltaJ,hDeltaJ_07_C6a,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
70533,PFNa,PFNa(PB03)_R7_C4,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
70894,PFNa,PFNa(PB03)_L4_C3,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
71015,FC1E,FC1E_C3_R,CX,cb_intrinsic,R,,Traced,FC1E,FC1C
71397,FC1C_b,FC1C_C8_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
71503,ER1_c,ER1_c_R,CX,cb_intrinsic,R,,Traced,ER1,ER1
71718,FC3_b,FC3_b_C7_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
71747,PFNm_a,PFNm_a_R6_C5,CX,cb_intrinsic,R,,Traced,PFNm_a,PFNm
71752,PFNp_a,PFNp_a,CX,cb_intrinsic,L,,Traced,PFNp_a,PFNp
71779,hDeltaL,hDeltaL_12_C10,CX,cb_intrinsic,L,,Traced,hDeltaL,hDeltaL
71855,FC2A,FC2A_C3_L,CX,cb_intrinsic,L,,Traced,FC2A,FC2A
72143,PFNp_c,PFNp_c,CX,cb_intrinsic,L,,Traced,PFNp_c,PFNp
72390,FC1E,FC1E_C8_R,CX,cb_intrinsic,R,,Traced,FC1E,FC1C
72472,PFNm_b,PFNm_b_R9_C1,CX,cb_intrinsic,R,,Traced,PFNm_b,PFNm
72491,ER1_c,ER1_c_R,CX,cb_intrinsic,R,,Traced,ER1,ER1
72669,PFNp_e,PFNp_e,CX,cb_intrinsic,R,,Traced,PFNp_e,PFNp
72824,ER3a_a,ER3a_a_R,CX,cb_intrinsic,R,,Traced,ER3a_a,ER3a
72902,FC1E,FC1E_C6_L,CX,cb_intrinsic,L,,Traced,FC1E,FC1C
72957,hDeltaJ,hDeltaJ_12_C10,CX,cb_intrinsic,L,,Traced,hDeltaJ,hDeltaJ
73114,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
73244,FC1C_b,FC1C_C2_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
73853,hDeltaI,hDeltaI_13_C11,CX,cb_intrinsic,L,,Traced,hDeltaI,hDeltaI
74326,FC2B,FC2B_C8_L,CX,cb_intrinsic,L,,Traced,FC2B,FC2B
74349,FC3_c,FC3_c_C7_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
74366,PFNp_c,PFNp_c,CX,cb_intrinsic,L,,Traced,PFNp_c,PFNp
74480,FC2C,FC2C_C9_R,CX,cb_intrinsic,R,,Traced,FC2C,FC2C
74666,hDeltaE,hDeltaE_08_C5,CX,cb_intrinsic,L,,Traced,hDeltaE,hDeltaE
74836,PFNa,PFNa(PB03)_R3_C8,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
74917,PFR_a,PFR_a(PB11a)_R5_C5,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
74988,PFNp_e,PFNp_e,CX,cb_intrinsic,L,,Traced,PFNp_e,PFNp
75558,FC1A,FC1A_C5_R,CX,cb_intrinsic,R,,Traced,FC1A,"FC1A,FC1B,FC1F"
75581,FC1B,FC1B_C7_R,CX,cb_intrinsic,R,,Traced,FC1B,"FC1A,FC1B,FC1F"
75598,PFNa,PFNa(PB03)_R8_C3,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
75651,PFNa,PFNa(PB03),CX,cb_intrinsic,R,,Traced,PFNa,PFNa
75688,hDeltaJ,hDeltaJ_03_C3,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
75724,PFNm_a,PFNm_a_R5_C6,CX,cb_intrinsic,R,,Traced,PFNm_a,PFNm
76194,PEN_a(PEN1),PEN_a(PB06a)_R5,CX,cb_intrinsic,R,,Traced,PEN_a(PEN1),PEN_a(PEN1)
76492,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
76845,FC1C_b,FC1C_C1_R,CX,cb_intrinsic,R,,Traced,FC1C,FC1C
76931,PFL1,PFL1(PB12a)_R4_C5,CX,cb_intrinsic,R,,Traced,PFL1,PFL1
77090,hDeltaM,hDeltaM_C5,CX,cb_intrinsic,L,,Traced,hDeltaM,hDeltaM
77211,PFNm_a,PFNm_a_R9_C1,CX,cb_intrinsic,R,,Traced,PFNm_a,PFNm
77285,PFNa,PFNa(PB03)_L8_C7,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
77360,PFNd,PFNd(PB04)_R6_C4,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
77770,FC1E,FC1E_C7_L,CX,cb_intrinsic,L,,Traced,FC1E,FC1C
77801,PFNm_a,PFNm_a_R6_C5,CX,cb_intrinsic,R,,Traced,PFNm_a,PFNm
77911,FC3_a,FC3_a_C6_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
78121,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
78549,FC3_b,FC3_b_C3_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
78718,FC1E,FC1E_C3_L,CX,cb_intrinsic,L,,Traced,FC1E,FC1C
79204,FC2C,FC2C_C3_L,CX,cb_intrinsic,L,,Traced,FC2C,FC2C
79549,PFL3,PFL3(PB12c)_R7_C1,CX,cb_intrinsic,R,,Traced,PFL3,PFL3
79615,PFR_b,PFR_b(PB11b)_L1_C9_irreg,CX,cb_intrinsic,L,,Traced,PFR_b,PFR_b
